imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/1322368.jpg|SPYRAL Double Helix|1.0|1.167
https://images.ygoprodeck.com/images/cards/13117073.jpg|Barricadeborg Blocker|1.0|1.0
https://images.ygoprodeck.com/images/cards/4280258.jpg|Apollousa, Bow of the Goddess|1.0|1.0
https://images.ygoprodeck.com/images/cards/29301450.jpg|S:P Little Knight|1.0|1.0
https://images.ygoprodeck.com/images/cards/45819647.jpg|Selene, Queen of the Master Magicians|1.0|1.0
https://images.ygoprodeck.com/images/cards/94259633.jpg|Relinquished Anima|0.833|1.0
https://images.ygoprodeck.com/images/cards/98095162.jpg|Curious, the Lightsworn Dominion|0.667|1.0
https://images.ygoprodeck.com/images/cards/65330383.jpg|Knightmare Gryphon|0.667|1.0
https://images.ygoprodeck.com/images/cards/46947713.jpg|Transcode Talker|0.5|1.0
https://images.ygoprodeck.com/images/cards/58036229.jpg|Protectcode Talker|0.5|1.0
https://images.ygoprodeck.com/images/cards/73082255.jpg|The Zombie Vampire|0.5|1.0
https://images.ygoprodeck.com/images/cards/2857636.jpg|Knightmare Phoenix|0.5|1.0
https://images.ygoprodeck.com/images/cards/41999284.jpg|Linkuriboh|0.5|1.0
https://images.ygoprodeck.com/images/cards/46895036.jpg|Ghostrick Dullahan|0.5|1.0
https://images.ygoprodeck.com/images/cards/38342335.jpg|Knightmare Unicorn|0.5|1.0
https://images.ygoprodeck.com/images/cards/5043010.jpg|Firewall Dragon|0.5|1.0
https://images.ygoprodeck.com/images/cards/86066372.jpg|Accesscode Talker|0.5|1.0
https://images.ygoprodeck.com/images/cards/21637210.jpg|Firewall Dragon Singularity|0.5|1.0
https://images.ygoprodeck.com/images/cards/8165596.jpg|Number 90: Galaxy-Eyes Photon Lord|0.333|1.0
https://images.ygoprodeck.com/images/cards/32617464.jpg|Tri-Gate Wizard|0.333|1.0
https://images.ygoprodeck.com/images/cards/75452921.jpg|Knightmare Cerberus|0.333|1.0
https://images.ygoprodeck.com/images/cards/96157835.jpg|Raidraptor - Arsenal Falcon|0.167|1.0
https://images.ygoprodeck.com/images/cards/25862681.jpg|Ancient Fairy Dragon|0.167|1.0
https://images.ygoprodeck.com/images/cards/33909817.jpg|Sylvan Princessprite|0.167|1.0
https://images.ygoprodeck.com/images/cards/98127546.jpg|Underworld Goddess of the Closed World|0.167|1.0
https://images.ygoprodeck.com/images/cards/21887175.jpg|Mekk-Knight Crusadia Avramax|0.167|1.0
https://images.ygoprodeck.com/images/cards/29423048.jpg|Infernal Flame Banshee|0.167|1.0
https://images.ygoprodeck.com/images/cards/48736598.jpg|Codebreaker Virus Berserker|0.167|1.0
https://images.ygoprodeck.com/images/cards/66011101.jpg|Number 60: Dugares the Timeless|0.167|1.0
https://images.ygoprodeck.com/images/cards/15291624.jpg|Thunder Dragon Colossus|0.167|1.0
https://images.ygoprodeck.com/images/cards/84121193.jpg|Codebreaker Virus Swordsman|0.167|1.0
