imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/39552584.jpg|Grapha, Dragon Overlord of Dark World|1.0|2.037
https://images.ygoprodeck.com/images/cards/66011101.jpg|Number 60: Dugares the Timeless|0.926|1.0
https://images.ygoprodeck.com/images/cards/71607202.jpg|Muckraker From the Underworld|0.889|1.042
https://images.ygoprodeck.com/images/cards/38342335.jpg|Knightmare Unicorn|0.852|1.0
https://images.ygoprodeck.com/images/cards/74997493.jpg|Saryuja Skull Dread|0.852|1.0
https://images.ygoprodeck.com/images/cards/4280258.jpg|Apollousa, Bow of the Goddess|0.815|1.0
https://images.ygoprodeck.com/images/cards/90590303.jpg|Number 41: Bagooska the Terribly Tired Tapir|0.778|1.0
https://images.ygoprodeck.com/images/cards/2857636.jpg|Knightmare Phoenix|0.741|1.0
https://images.ygoprodeck.com/images/cards/28776350.jpg|Akashic Magician|0.667|1.0
https://images.ygoprodeck.com/images/cards/99111753.jpg|Security Dragon|0.593|1.0
https://images.ygoprodeck.com/images/cards/30741334.jpg|Coach King Giantrainer|0.593|1.0
https://images.ygoprodeck.com/images/cards/98127546.jpg|Underworld Goddess of the Closed World|0.519|1.0
https://images.ygoprodeck.com/images/cards/75452921.jpg|Knightmare Cerberus|0.519|1.0
https://images.ygoprodeck.com/images/cards/65330383.jpg|Knightmare Gryphon|0.407|1.0
https://images.ygoprodeck.com/images/cards/63767246.jpg|Number 38: Hope Harbinger Dragon Titanic Galaxy|0.333|1.0
https://images.ygoprodeck.com/images/cards/50277355.jpg|Cross-Sheep|0.333|1.0
https://images.ygoprodeck.com/images/cards/90448279.jpg|Divine Arsenal AA-ZEUS - Sky Thunder|0.296|1.0
https://images.ygoprodeck.com/images/cards/8264361.jpg|Dharc the Dark Charmer, Gloomy|0.222|1.0
https://images.ygoprodeck.com/images/cards/93854893.jpg|Dingirsu, the Orcust of the Evening Star|0.222|1.0
https://images.ygoprodeck.com/images/cards/29301450.jpg|S:P Little Knight|0.222|1.0
https://images.ygoprodeck.com/images/cards/8165596.jpg|Number 90: Galaxy-Eyes Photon Lord|0.185|1.0
https://images.ygoprodeck.com/images/cards/73445448.jpg|Number 22: Zombiestein|0.148|1.0
https://images.ygoprodeck.com/images/cards/21044178.jpg|Abyss Dweller|0.148|1.0
https://images.ygoprodeck.com/images/cards/65741786.jpg|I:P Masquerena|0.148|1.0
https://images.ygoprodeck.com/images/cards/22723778.jpg|Clorless, Chaos King of Dark World|0.111|1.0
https://images.ygoprodeck.com/images/cards/46772449.jpg|Evilswarm Exciton Knight|0.111|1.0
https://images.ygoprodeck.com/images/cards/93039339.jpg|Super Starslayer TY-PHON - Sky Crisis|0.111|1.0
https://images.ygoprodeck.com/images/cards/73082255.jpg|The Zombie Vampire|0.074|1.0
https://images.ygoprodeck.com/images/cards/12014404.jpg|Gagaga Cowboy|0.074|1.0
https://images.ygoprodeck.com/images/cards/29479265.jpg|Unchained Abomination|0.074|1.0
https://images.ygoprodeck.com/images/cards/32617464.jpg|Tri-Gate Wizard|0.074|1.0
https://images.ygoprodeck.com/images/cards/88120966.jpg|Number 15: Gimmick Puppet Giant Grinder|0.037|1.0
https://images.ygoprodeck.com/images/cards/359563.jpg|Evilswarm Nightmare|0.037|1.0
https://images.ygoprodeck.com/images/cards/52119435.jpg|Geonator Transverser|0.037|1.0
https://images.ygoprodeck.com/images/cards/71166481.jpg|Number 75: Bamboozling Gossip Shadow|0.037|1.0
https://images.ygoprodeck.com/images/cards/13117073.jpg|Barricadeborg Blocker|0.037|1.0
https://images.ygoprodeck.com/images/cards/45112597.jpg|Worldsea Dragon Zealantis|0.037|1.0
https://images.ygoprodeck.com/images/cards/45420955.jpg|Groza, Tyrant of Thunder|0.037|1.0
https://images.ygoprodeck.com/images/cards/59934749.jpg|Isolde, Two Tales of the Noble Knights|0.037|1.0
https://images.ygoprodeck.com/images/cards/6983839.jpg|Tornado Dragon|0.037|1.0
https://images.ygoprodeck.com/images/cards/82697249.jpg|Number 59: Crooked Cook|0.037|1.0
https://images.ygoprodeck.com/images/cards/33158448.jpg|F.A. Dawn Dragster|0.037|1.0
https://images.ygoprodeck.com/images/cards/73580471.jpg|Black Rose Dragon|0.037|1.0
https://images.ygoprodeck.com/images/cards/74586817.jpg|PSY-Framelord Omega|0.037|1.0
https://images.ygoprodeck.com/images/cards/81330115.jpg|Number 30: Acid Golem of Destruction|0.037|1.0
https://images.ygoprodeck.com/images/cards/86066372.jpg|Accesscode Talker|0.037|1.0
https://images.ygoprodeck.com/images/cards/21887175.jpg|Mekk-Knight Crusadia Avramax|0.037|1.0
https://images.ygoprodeck.com/images/cards/24842059.jpg|Linguriboh|0.037|1.0
https://images.ygoprodeck.com/images/cards/63519819.jpg|Thousand-Eyes Restrict|0.037|1.0
https://images.ygoprodeck.com/images/cards/8802510.jpg|PSY-Framelord Lambda|0.037|1.0
https://images.ygoprodeck.com/images/cards/11765832.jpg|Garura, Wings of Resonant Life|0.037|1.0
https://images.ygoprodeck.com/images/cards/98462037.jpg|Sky Striker Ace - Azalea|0.037|1.0
https://images.ygoprodeck.com/images/cards/1639384.jpg|Divine Dragon Knight Felgrand|0.037|1.0
https://images.ygoprodeck.com/images/cards/41578483.jpg|Millennium-Eyes Restrict|0.037|1.0
https://images.ygoprodeck.com/images/cards/54757758.jpg|Mudragon of the Swamp|0.037|1.0
