imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/54562327.jpg|Stake your Soul!|1.0|3.0
https://images.ygoprodeck.com/images/cards/23434538.jpg|"Maxx ""C"""|1.0|3.0
https://images.ygoprodeck.com/images/cards/29302858.jpg|Vanquish Soul Razen|1.0|3.0
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|1.0|2.971
https://images.ygoprodeck.com/images/cards/92895501.jpg|Vanquish Soul Heavy Borger|1.0|2.529
https://images.ygoprodeck.com/images/cards/29280200.jpg|Vanquish Soul Dr. Mad Love|1.0|2.353
https://images.ygoprodeck.com/images/cards/91073013.jpg|Vanquish Soul Caesar Valius|1.0|1.882
https://images.ygoprodeck.com/images/cards/32807846.jpg|Reinforcement of the Army|1.0|1.0
https://images.ygoprodeck.com/images/cards/91951471.jpg|Vanquish Soul Dust Devil|1.0|1.0
https://images.ygoprodeck.com/images/cards/9091064.jpg|Vanquish Soul Jiaolong|0.941|1.906
https://images.ygoprodeck.com/images/cards/66401502.jpg|Vanquish Soul Pantera|0.941|1.031
https://images.ygoprodeck.com/images/cards/27345070.jpg|Vanquish Soul - Continue?|0.824|1.0
https://images.ygoprodeck.com/images/cards/89558743.jpg|Small World|0.765|2.0
https://images.ygoprodeck.com/images/cards/60883493.jpg|Vanquish Soul Snow Devil|0.735|1.0
https://images.ygoprodeck.com/images/cards/97268402.jpg|Effect Veiler|0.676|2.13
https://images.ygoprodeck.com/images/cards/73642296.jpg|Ghost Belle & Haunted Mansion|0.676|1.565
https://images.ygoprodeck.com/images/cards/33854624.jpg|Bystial Magnamhut|0.676|1.0
https://images.ygoprodeck.com/images/cards/91800273.jpg|Dimension Shifter|0.647|1.955
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.647|1.091
https://images.ygoprodeck.com/images/cards/84211599.jpg|Pot of Prosperity|0.5|1.0
https://images.ygoprodeck.com/images/cards/35261759.jpg|Pot of Desires|0.471|1.5
https://images.ygoprodeck.com/images/cards/24508238.jpg|D.D. Crow|0.382|1.615
https://images.ygoprodeck.com/images/cards/6637331.jpg|Bystial Druiswurm|0.382|1.0
https://images.ygoprodeck.com/images/cards/10045474.jpg|Infinite Impermanence|0.353|2.083
https://images.ygoprodeck.com/images/cards/52038441.jpg|Ghost Mourner & Moonlit Chill|0.353|1.083
https://images.ygoprodeck.com/images/cards/35405755.jpg|Kurikara Divincarnate|0.353|1.0
https://images.ygoprodeck.com/images/cards/37478723.jpg|"""Infernoble Arms - Durendal"""|0.324|1.182
https://images.ygoprodeck.com/images/cards/55688914.jpg|Vanquish Soul Pluton HG|0.324|1.182
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.294|1.9
