imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/83326048.jpg|Dimensional Barrier|1.0|3.0
https://images.ygoprodeck.com/images/cards/8267140.jpg|Cosmic Cyclone|1.0|3.0
https://images.ygoprodeck.com/images/cards/59494222.jpg|Gravekeeper's Inscription|1.0|3.0
https://images.ygoprodeck.com/images/cards/31849106.jpg|Different Dimension Ground|1.0|2.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|1.0|2.0
https://images.ygoprodeck.com/images/cards/80101899.jpg|Trap Trick|1.0|1.0
https://images.ygoprodeck.com/images/cards/18144507.jpg|Harpie's Feather Duster|1.0|1.0
