name|code|imgSource|deckPerc|avgCount
Swordsoul Supreme Sovereign - Chengying|96633955|https://images.ygoprodeck.com/images/cards_small/96633955.jpg|1.0|1.0
Gear Gigant X|28912357|https://images.ygoprodeck.com/images/cards_small/28912357.jpg|1.0|1.0
Borreload Savage Dragon|27548199|https://images.ygoprodeck.com/images/cards_small/27548199.jpg|1.0|1.0
S:P Little Knight|29301450|https://images.ygoprodeck.com/images/cards_small/29301450.jpg|1.0|1.0
Superheavy Samurai Scarecrow|33918636|https://images.ygoprodeck.com/images/cards_small/33918636.jpg|1.0|1.0
Beyond the Pendulum|22125101|https://images.ygoprodeck.com/images/cards_small/22125101.jpg|1.0|1.0
Accel Synchro Stardust Dragon|30983281|https://images.ygoprodeck.com/images/cards_small/30983281.jpg|1.0|1.0
Denglong, First of the Yang Zing|65536818|https://images.ygoprodeck.com/images/cards_small/65536818.jpg|1.0|1.0
Promethean Princess, Bestower of Flames|2772337|https://images.ygoprodeck.com/images/cards_small/2772337.jpg|1.0|1.0
Heavymetalfoes Electrumite|24094258|https://images.ygoprodeck.com/images/cards_small/24094258.jpg|1.0|1.0
Barricadeborg Blocker|13117073|https://images.ygoprodeck.com/images/cards_small/13117073.jpg|1.0|1.0
Baronne de Fleur|84815190|https://images.ygoprodeck.com/images/cards_small/84815190.jpg|1.0|1.0
Mecha Phantom Beast Auroradon|44097050|https://images.ygoprodeck.com/images/cards_small/44097050.jpg|1.0|1.0
Baxia, Brightness of the Yang Zing|83755611|https://images.ygoprodeck.com/images/cards_small/83755611.jpg|1.0|1.0
Shooting Riser Dragon|68431965|https://images.ygoprodeck.com/images/cards_small/68431965.jpg|1.0|1.0
