name|code|imgSource|deckPerc|avgCount
Rex, Freight Fur Hire|28004531|https://images.ygoprodeck.com/images/cards_small/28004531.jpg|1.0|3.0
Beat, Bladesman Fur Hire|93850652|https://images.ygoprodeck.com/images/cards_small/93850652.jpg|1.0|1.357
Rookie Fur Hire|48214588|https://images.ygoprodeck.com/images/cards_small/48214588.jpg|1.0|1.357
Donpa, Marksman Fur Hire|94073244|https://images.ygoprodeck.com/images/cards_small/94073244.jpg|1.0|1.071
Mayhem Fur Hire|91405870|https://images.ygoprodeck.com/images/cards_small/91405870.jpg|1.0|1.071
Rafale, Champion Fur Hire|38916526|https://images.ygoprodeck.com/images/cards_small/38916526.jpg|1.0|1.0
Spright Blue|76145933|https://images.ygoprodeck.com/images/cards_small/76145933.jpg|0.929|2.846
Spright Red|75922381|https://images.ygoprodeck.com/images/cards_small/75922381.jpg|0.929|1.077
Spright Carrot|2311090|https://images.ygoprodeck.com/images/cards_small/2311090.jpg|0.929|1.0
Runick Destruction|94445733|https://images.ygoprodeck.com/images/cards_small/94445733.jpg|0.857|3.0
Runick Tip|31562086|https://images.ygoprodeck.com/images/cards_small/31562086.jpg|0.857|3.0
Runick Flashing Fire|68957034|https://images.ygoprodeck.com/images/cards_small/68957034.jpg|0.857|3.0
Runick Freezing Curses|30430448|https://images.ygoprodeck.com/images/cards_small/30430448.jpg|0.857|3.0
Runick Slumber|67835547|https://images.ygoprodeck.com/images/cards_small/67835547.jpg|0.857|2.833
Runick Fountain|92107604|https://images.ygoprodeck.com/images/cards_small/92107604.jpg|0.857|2.0
Fossil Dig|47325505|https://images.ygoprodeck.com/images/cards_small/47325505.jpg|0.786|2.909
Spright Jet|13533678|https://images.ygoprodeck.com/images/cards_small/13533678.jpg|0.786|1.364
Spright Starter|15443125|https://images.ygoprodeck.com/images/cards_small/15443125.jpg|0.786|1.182
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.5|1.571
Dark Ruler No More|54693926|https://images.ygoprodeck.com/images/cards_small/54693926.jpg|0.357|3.0
Filo, Messenger Fur Hire|36205132|https://images.ygoprodeck.com/images/cards_small/36205132.jpg|0.357|1.0
Evenly Matched|15693423|https://images.ygoprodeck.com/images/cards_small/15693423.jpg|0.286|2.75
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|0.214|3.0
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.214|2.333
Spright Smashers|88836438|https://images.ygoprodeck.com/images/cards_small/88836438.jpg|0.214|1.0
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|0.143|3.0
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|0.143|3.0
Kashtira Fenrir|32909498|https://images.ygoprodeck.com/images/cards_small/32909498.jpg|0.143|3.0
Triple Tactics Thrust|35269904|https://images.ygoprodeck.com/images/cards_small/35269904.jpg|0.143|2.5
Bystial Druiswurm|6637331|https://images.ygoprodeck.com/images/cards_small/6637331.jpg|0.143|2.0
Dogoran, the Mad Flame Kaiju|93332803|https://images.ygoprodeck.com/images/cards_small/93332803.jpg|0.143|2.0
Seal, Strategist Fur Hire|20345391|https://images.ygoprodeck.com/images/cards_small/20345391.jpg|0.143|1.5
Recon, Scout Fur Hire|31467949|https://images.ygoprodeck.com/images/cards_small/31467949.jpg|0.143|1.0
Bystial Saronir|60242223|https://images.ygoprodeck.com/images/cards_small/60242223.jpg|0.143|1.0
Runick Dispelling|66712905|https://images.ygoprodeck.com/images/cards_small/66712905.jpg|0.143|1.0
Wiz, Sage Fur Hire|1527418|https://images.ygoprodeck.com/images/cards_small/1527418.jpg|0.143|1.0
Pot of Prosperity|84211599|https://images.ygoprodeck.com/images/cards_small/84211599.jpg|0.071|3.0
Droll & Lock Bird|94145021|https://images.ygoprodeck.com/images/cards_small/94145021.jpg|0.071|3.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.071|2.0
Book of Moon|14087893|https://images.ygoprodeck.com/images/cards_small/14087893.jpg|0.071|2.0
Effect Veiler|97268402|https://images.ygoprodeck.com/images/cards_small/97268402.jpg|0.071|1.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.071|1.0
Chaos Hunter|97940434|https://images.ygoprodeck.com/images/cards_small/97940434.jpg|0.071|1.0
Runick Smiting Storm|93229151|https://images.ygoprodeck.com/images/cards_small/93229151.jpg|0.071|1.0
Dark Hole|53129443|https://images.ygoprodeck.com/images/cards_small/53129443.jpg|0.071|1.0
