name|code|imgSource|deckPerc|avgCount
"Maxx ""C"""|23434538|https://images.ygoprodeck.com/images/cards_small/23434538.jpg|1.0|3.0
Dinomorphia Frenzy|78420796|https://images.ygoprodeck.com/images/cards_small/78420796.jpg|1.0|3.0
Fossil Dig|47325505|https://images.ygoprodeck.com/images/cards_small/47325505.jpg|1.0|3.0
Dinomorphia Therizia|92133240|https://images.ygoprodeck.com/images/cards_small/92133240.jpg|1.0|3.0
Dinomorphia Domain|26631975|https://images.ygoprodeck.com/images/cards_small/26631975.jpg|1.0|2.5
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|1.0|2.5
Dinomorphia Intact|7336745|https://images.ygoprodeck.com/images/cards_small/7336745.jpg|1.0|2.0
Ferret Flames|31044787|https://images.ygoprodeck.com/images/cards_small/31044787.jpg|1.0|2.0
Dinomorphia Diplos|38628859|https://images.ygoprodeck.com/images/cards_small/38628859.jpg|1.0|1.5
Miscellaneousaurus|38572779|https://images.ygoprodeck.com/images/cards_small/38572779.jpg|1.0|1.0
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|0.75|2.667
Pot of Prosperity|84211599|https://images.ygoprodeck.com/images/cards_small/84211599.jpg|0.75|1.0
Trap Trick|80101899|https://images.ygoprodeck.com/images/cards_small/80101899.jpg|0.5|3.0
Solemn Judgment|41420027|https://images.ygoprodeck.com/images/cards_small/41420027.jpg|0.5|3.0
Arias the Labrynth Butler|73602965|https://images.ygoprodeck.com/images/cards_small/73602965.jpg|0.5|3.0
Wannabee!|3248469|https://images.ygoprodeck.com/images/cards_small/3248469.jpg|0.5|1.5
Dinomorphia Alert|52020510|https://images.ygoprodeck.com/images/cards_small/52020510.jpg|0.5|1.0
Jurrac Dino|17948378|https://images.ygoprodeck.com/images/cards_small/17948378.jpg|0.5|1.0
Dinomorphia Brute|99414629|https://images.ygoprodeck.com/images/cards_small/99414629.jpg|0.5|1.0
Imsety, Glory of Horus|84941194|https://images.ygoprodeck.com/images/cards_small/84941194.jpg|0.25|3.0
Big Welcome Labrynth|92714517|https://images.ygoprodeck.com/images/cards_small/92714517.jpg|0.25|3.0
Trap Tracks|70825459|https://images.ygoprodeck.com/images/cards_small/70825459.jpg|0.25|3.0
Debunk|65703851|https://images.ygoprodeck.com/images/cards_small/65703851.jpg|0.25|2.0
Gravedigger's Trap Hole|31548215|https://images.ygoprodeck.com/images/cards_small/31548215.jpg|0.25|2.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.25|2.0
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.25|2.0
Super Polymerization|48130397|https://images.ygoprodeck.com/images/cards_small/48130397.jpg|0.25|2.0
Soul of the Supreme King|92428405|https://images.ygoprodeck.com/images/cards_small/92428405.jpg|0.25|2.0
Terrors of the Overroot|63086455|https://images.ygoprodeck.com/images/cards_small/63086455.jpg|0.25|2.0
Dinomorphia Sonic|52807032|https://images.ygoprodeck.com/images/cards_small/52807032.jpg|0.25|1.0
Lovely Labrynth of the Silver Castle|2347656|https://images.ygoprodeck.com/images/cards_small/2347656.jpg|0.25|1.0
Hapi, Guidance of Horus|47330808|https://images.ygoprodeck.com/images/cards_small/47330808.jpg|0.25|1.0
Duamutef, Blessing of Horus|11335209|https://images.ygoprodeck.com/images/cards_small/11335209.jpg|0.25|1.0
King's Sarcophagus|16528181|https://images.ygoprodeck.com/images/cards_small/16528181.jpg|0.25|1.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.25|1.0
Traptrix Holeutea|74577599|https://images.ygoprodeck.com/images/cards_small/74577599.jpg|0.25|1.0
Ghost Ogre & Snow Rabbit|59438930|https://images.ygoprodeck.com/images/cards_small/59438930.jpg|0.25|1.0
Pot of Duality|98645731|https://images.ygoprodeck.com/images/cards_small/98645731.jpg|0.25|1.0
