imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/28297833.jpg|Necroface|1.0|3.0
https://images.ygoprodeck.com/images/cards/1475311.jpg|Allure of Darkness|1.0|3.0
https://images.ygoprodeck.com/images/cards/15693423.jpg|Evenly Matched|1.0|3.0
https://images.ygoprodeck.com/images/cards/71197066.jpg|Gizmek Orochi, the Serpentron Sky Slasher|1.0|2.0
https://images.ygoprodeck.com/images/cards/55885348.jpg|Kozmo Dark Destroyer|1.0|2.0
https://images.ygoprodeck.com/images/cards/31061682.jpg|Kozmo Farmgirl|1.0|2.0
https://images.ygoprodeck.com/images/cards/53582587.jpg|Torrential Tribute|1.0|2.0
https://images.ygoprodeck.com/images/cards/56907986.jpg|Kozmo Strawman|1.0|2.0
https://images.ygoprodeck.com/images/cards/36584821.jpg|Gren Maju Da Eiza|1.0|2.0
https://images.ygoprodeck.com/images/cards/74519184.jpg|Hand Destruction|1.0|1.0
https://images.ygoprodeck.com/images/cards/44095762.jpg|Mirror Force|1.0|1.0
https://images.ygoprodeck.com/images/cards/90846359.jpg|Rivalry of Warlords|1.0|1.0
https://images.ygoprodeck.com/images/cards/83195035.jpg|Storm Dragon's Return|1.0|1.0
https://images.ygoprodeck.com/images/cards/67050396.jpg|Kozmo Goodwitch|1.0|1.0
https://images.ygoprodeck.com/images/cards/5650082.jpg|Storming Mirror Force|1.0|1.0
https://images.ygoprodeck.com/images/cards/33782437.jpg|One Day of Peace|1.0|1.0
https://images.ygoprodeck.com/images/cards/19665973.jpg|Battle Fader|1.0|1.0
https://images.ygoprodeck.com/images/cards/46652477.jpg|The Transmigration Prophecy|1.0|1.0
https://images.ygoprodeck.com/images/cards/73304257.jpg|Alpha, the Master of Beasts|1.0|1.0
https://images.ygoprodeck.com/images/cards/20849090.jpg|Kozmo Forerunner|1.0|1.0
https://images.ygoprodeck.com/images/cards/67237709.jpg|Kozmotown|1.0|1.0
https://images.ygoprodeck.com/images/cards/94454495.jpg|Kozmo Sliprider|1.0|1.0
https://images.ygoprodeck.com/images/cards/53129443.jpg|Dark Hole|1.0|1.0
https://images.ygoprodeck.com/images/cards/28674152.jpg|Radian, the Multidimensional Kaiju|1.0|1.0
https://images.ygoprodeck.com/images/cards/102380.jpg|Lava Golem|1.0|1.0
https://images.ygoprodeck.com/images/cards/18144507.jpg|Harpie's Feather Duster|1.0|1.0
https://images.ygoprodeck.com/images/cards/12580477.jpg|Raigeki|1.0|1.0
https://images.ygoprodeck.com/images/cards/75500286.jpg|Gold Sarcophagus|1.0|1.0
