imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/23434538.jpg|"Maxx ""C"""|1.0|2.997
https://images.ygoprodeck.com/images/cards/2526224.jpg|Fire King High Avatar Kirin|1.0|2.818
https://images.ygoprodeck.com/images/cards/57554544.jpg|Fire King Island|1.0|1.648
https://images.ygoprodeck.com/images/cards/65305978.jpg|Fire King Sanctuary|1.0|1.364
https://images.ygoprodeck.com/images/cards/90681088.jpg|Legendary Fire King Ponix|0.997|1.563
https://images.ygoprodeck.com/images/cards/18621798.jpg|Fire King Avatar Arvata|0.997|1.38
https://images.ygoprodeck.com/images/cards/66431519.jpg|Sacred Fire King Garunix|0.997|1.377
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|0.991|3.0
https://images.ygoprodeck.com/images/cards/89023486.jpg|Original Sinful Spoils - Snake-Eye|0.988|1.015
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.976|2.0
https://images.ygoprodeck.com/images/cards/80845034.jpg|WANTED: Seeker of Sinful Spoils|0.955|2.553
https://images.ygoprodeck.com/images/cards/72270339.jpg|Diabellstar the Black Witch|0.955|1.238
https://images.ygoprodeck.com/images/cards/10045474.jpg|Infinite Impermanence|0.931|2.824
https://images.ygoprodeck.com/images/cards/9674034.jpg|Snake-Eye Ash|0.907|2.576
https://images.ygoprodeck.com/images/cards/90241276.jpg|Snake-Eyes Poplar|0.899|1.847
https://images.ygoprodeck.com/images/cards/91703676.jpg|Fire King Sky Burn|0.899|1.04
https://images.ygoprodeck.com/images/cards/85106525.jpg|Bonfire|0.887|2.933
https://images.ygoprodeck.com/images/cards/65681983.jpg|Crossout Designator|0.866|1.0
https://images.ygoprodeck.com/images/cards/48452496.jpg|Snake-Eyes Flamberge Dragon|0.824|1.0
https://images.ygoprodeck.com/images/cards/97268402.jpg|Effect Veiler|0.761|2.388
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.561|1.213
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.516|1.347
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.251|1.536
https://images.ygoprodeck.com/images/cards/69000994.jpg|Fire King Avatar Barong|0.209|1.029
https://images.ygoprodeck.com/images/cards/59388357.jpg|Circle of the Fire Kings|0.182|1.033
https://images.ygoprodeck.com/images/cards/45663742.jpg|Snake-Eye Oak|0.164|1.0
https://images.ygoprodeck.com/images/cards/38910263.jpg|Fire King Avatar Rangbali|0.143|1.0
https://images.ygoprodeck.com/images/cards/94145022.jpg|Droll & Lock Bird|0.14|1.596
https://images.ygoprodeck.com/images/cards/84211599.jpg|Pot of Prosperity|0.113|1.0
https://images.ygoprodeck.com/images/cards/57103969.jpg|Fire Formation - Tenki|0.104|2.114
https://images.ygoprodeck.com/images/cards/2295440.jpg|One for One|0.099|1.0
https://images.ygoprodeck.com/images/cards/73642296.jpg|Ghost Belle & Haunted Mansion|0.09|1.2
https://images.ygoprodeck.com/images/cards/82732705.jpg|Skill Drain|0.069|1.0
https://images.ygoprodeck.com/images/cards/48130397.jpg|Super Polymerization|0.066|2.0
https://images.ygoprodeck.com/images/cards/59438930.jpg|Ghost Ogre & Snow Rabbit|0.057|1.105
https://images.ygoprodeck.com/images/cards/26700718.jpg|Dramatic Snake-Eye Chase|0.054|1.0
https://images.ygoprodeck.com/images/cards/23015896.jpg|Fire King High Avatar Garunix|0.054|1.0
https://images.ygoprodeck.com/images/cards/44455560.jpg|Fire King Courtier Ulcanix|0.051|2.471
https://images.ygoprodeck.com/images/cards/38511382.jpg|Sinful Spoils of Betrayal - Silvera|0.051|1.0
https://images.ygoprodeck.com/images/cards/24081957.jpg|Sinful Spoils of Subversion - Snake-Eye|0.039|1.0
https://images.ygoprodeck.com/images/cards/34267821.jpg|Artifact Lancea|0.018|1.333
https://images.ygoprodeck.com/images/cards/52038441.jpg|Ghost Mourner & Moonlit Chill|0.018|1.167
https://images.ygoprodeck.com/images/cards/56196385.jpg|Tri-Brigade Kitt|0.015|2.0
https://images.ygoprodeck.com/images/cards/87209160.jpg|Tri-Brigade Fraktall|0.015|1.8
https://images.ygoprodeck.com/images/cards/14816857.jpg|Tri-Brigade Nervall|0.015|1.6
https://images.ygoprodeck.com/images/cards/50810455.jpg|Tri-Brigade Kerass|0.015|1.4
https://images.ygoprodeck.com/images/cards/20292186.jpg|Artifact Scythe|0.015|1.0
https://images.ygoprodeck.com/images/cards/40975243.jpg|Tri-Brigade Revolt|0.015|1.0
https://images.ygoprodeck.com/images/cards/60764609.jpg|Fiendsmith Engraver|0.012|3.0
https://images.ygoprodeck.com/images/cards/1984618.jpg|Nadir Servant|0.012|2.75
https://images.ygoprodeck.com/images/cards/98567237.jpg|Fiendsmith's Tract|0.012|1.5
https://images.ygoprodeck.com/images/cards/24299458.jpg|Forbidden Droplet|0.012|1.25
https://images.ygoprodeck.com/images/cards/95679145.jpg|Dogmatika Maximus|0.012|1.0
https://images.ygoprodeck.com/images/cards/53639887.jpg|Divine Temple of the Snake-Eye|0.012|1.0
https://images.ygoprodeck.com/images/cards/97651498.jpg|Fabled Lurrie|0.012|1.0
https://images.ygoprodeck.com/images/cards/27260347.jpg|Snake-Eyes Diabellstar|0.012|1.0
https://images.ygoprodeck.com/images/cards/35405755.jpg|Kurikara Divincarnate|0.009|1.0
