imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/2772337.jpg|Promethean Princess, Bestower of Flames|1.0|1.111
https://images.ygoprodeck.com/images/cards/48815792.jpg|Hiita the Fire Charmer, Ablaze|1.0|1.0
https://images.ygoprodeck.com/images/cards/94259633.jpg|Relinquished Anima|1.0|1.0
https://images.ygoprodeck.com/images/cards/20665527.jpg|Amphibious Swarmship Amblowhale|1.0|1.0
https://images.ygoprodeck.com/images/cards/29301450.jpg|S:P Little Knight|1.0|1.0
https://images.ygoprodeck.com/images/cards/65741786.jpg|I:P Masquerena|1.0|1.0
https://images.ygoprodeck.com/images/cards/87871125.jpg|Salamangreat Sunlight Wolf|0.889|1.0
https://images.ygoprodeck.com/images/cards/2857636.jpg|Knightmare Phoenix|0.889|1.0
https://images.ygoprodeck.com/images/cards/57134592.jpg|Salamangreat Raging Phoenix|0.778|1.0
https://images.ygoprodeck.com/images/cards/45112597.jpg|Worldsea Dragon Zealantis|0.778|1.0
https://images.ygoprodeck.com/images/cards/86066372.jpg|Accesscode Talker|0.778|1.0
https://images.ygoprodeck.com/images/cards/8264361.jpg|Dharc the Dark Charmer, Gloomy|0.556|1.0
https://images.ygoprodeck.com/images/cards/64182380.jpg|Garunix Eternity, Hyang of the Fire Kings|0.556|1.0
https://images.ygoprodeck.com/images/cards/4280258.jpg|Apollousa, Bow of the Goddess|0.444|1.0
https://images.ygoprodeck.com/images/cards/45819647.jpg|Selene, Queen of the Master Magicians|0.444|1.0
https://images.ygoprodeck.com/images/cards/37880706.jpg|Duelittle Chimera|0.333|1.0
https://images.ygoprodeck.com/images/cards/1528054.jpg|Silhouhatte Rabbit|0.333|1.0
https://images.ygoprodeck.com/images/cards/46640168.jpg|Fiendsmith's Lacrima|0.222|1.0
https://images.ygoprodeck.com/images/cards/2463794.jpg|Fiendsmith's Requiem|0.222|1.0
https://images.ygoprodeck.com/images/cards/71818935.jpg|Moon of the Closed Heaven|0.222|1.0
https://images.ygoprodeck.com/images/cards/22110647.jpg|Mecha Phantom Beast Dracossack|0.222|1.0
https://images.ygoprodeck.com/images/cards/27552504.jpg|Beatrice, Lady of the Eternal|0.222|1.0
https://images.ygoprodeck.com/images/cards/49867899.jpg|Fiendsmith's Sequence|0.222|1.0
https://images.ygoprodeck.com/images/cards/28168628.jpg|Rock of the Vanquisher|0.111|2.0
https://images.ygoprodeck.com/images/cards/60303245.jpg|Salamangreat Almiraj|0.111|1.0
https://images.ygoprodeck.com/images/cards/82135803.jpg|Fiendsmith's Desirae|0.111|1.0
https://images.ygoprodeck.com/images/cards/29423048.jpg|Infernal Flame Banshee|0.111|1.0
https://images.ygoprodeck.com/images/cards/61245672.jpg|Decode Talker Heatsoul|0.111|1.0
https://images.ygoprodeck.com/images/cards/98978921.jpg|Link Spider|0.111|1.0
