name|code|imgSource|deckPerc|avgCount
Vampire Sucker|37129797|https://images.ygoprodeck.com/images/cards_small/37129797.jpg|1.0|2.0
Superdreadnought Rail Cannon Gustav Max|56910167|https://images.ygoprodeck.com/images/cards_small/56910167.jpg|1.0|2.0
Divine Arsenal AA-ZEUS - Sky Thunder|90448279|https://images.ygoprodeck.com/images/cards_small/90448279.jpg|1.0|1.0
Crimson Knight Vampire Bram|38250531|https://images.ygoprodeck.com/images/cards_small/38250531.jpg|1.0|1.0
Knightmare Phoenix|2857636|https://images.ygoprodeck.com/images/cards_small/2857636.jpg|1.0|1.0
Constellar Pleiades|73964868|https://images.ygoprodeck.com/images/cards_small/73964868.jpg|1.0|1.0
Gaia Dragon, the Thunder Charger|91949988|https://images.ygoprodeck.com/images/cards_small/91949988.jpg|1.0|1.0
Superdreadnought Rail Cannon Juggernaut Liebe|26096328|https://images.ygoprodeck.com/images/cards_small/26096328.jpg|1.0|1.0
Number 61: Volcasaurus|29669359|https://images.ygoprodeck.com/images/cards_small/29669359.jpg|1.0|1.0
The Zombie Vampire|73082255|https://images.ygoprodeck.com/images/cards_small/73082255.jpg|1.0|1.0
Vampire Fascinator|72860663|https://images.ygoprodeck.com/images/cards_small/72860663.jpg|1.0|1.0
Psychic End Punisher|60465049|https://images.ygoprodeck.com/images/cards_small/60465049.jpg|1.0|1.0
Dhampir Vampire Sheridan|32302078|https://images.ygoprodeck.com/images/cards_small/32302078.jpg|1.0|1.0
