name|code|imgSource|deckPerc|avgCount
Divine Arsenal AA-ZEUS - Sky Thunder|90448279|https://images.ygoprodeck.com/images/cards_small/90448279.jpg|0.956|1.374
Lyrilusc - Assembled Nightingale|48608796|https://images.ygoprodeck.com/images/cards_small/48608796.jpg|0.951|1.242
Downerd Magician|72167543|https://images.ygoprodeck.com/images/cards_small/72167543.jpg|0.936|1.173
Relinquished Anima|94259633|https://images.ygoprodeck.com/images/cards_small/94259633.jpg|0.809|1.036
Knightmare Phoenix|2857636|https://images.ygoprodeck.com/images/cards_small/2857636.jpg|0.647|1.053
Underworld Goddess of the Closed World|98127546|https://images.ygoprodeck.com/images/cards_small/98127546.jpg|0.642|1.0
Elder Entity N'tss|80532587|https://images.ygoprodeck.com/images/cards_small/80532587.jpg|0.559|1.351
Lyrilusc - Recital Starling|8491961|https://images.ygoprodeck.com/images/cards_small/8491961.jpg|0.407|1.072
Knightmare Unicorn|38342335|https://images.ygoprodeck.com/images/cards_small/38342335.jpg|0.392|1.038
Accesscode Talker|86066372|https://images.ygoprodeck.com/images/cards_small/86066372.jpg|0.373|1.0
Tri-Brigade Ferrijit the Barren Blossom|26847978|https://images.ygoprodeck.com/images/cards_small/26847978.jpg|0.343|1.1
Dharc the Dark Charmer, Gloomy|8264361|https://images.ygoprodeck.com/images/cards_small/8264361.jpg|0.343|1.0
Garura, Wings of Resonant Life|11765832|https://images.ygoprodeck.com/images/cards_small/11765832.jpg|0.328|1.03
Lyrilusc - Promenade Thrush|19369609|https://images.ygoprodeck.com/images/cards_small/19369609.jpg|0.328|1.015
Tri-Brigade Shuraig the Ominous Omen|99726621|https://images.ygoprodeck.com/images/cards_small/99726621.jpg|0.279|1.105
Wynn the Wind Charmer, Verdant|30674956|https://images.ygoprodeck.com/images/cards_small/30674956.jpg|0.279|1.0
Linkuriboh|41999284|https://images.ygoprodeck.com/images/cards_small/41999284.jpg|0.26|1.038
Kikinagashi Fucho|27240101|https://images.ygoprodeck.com/images/cards_small/27240101.jpg|0.235|1.083
Super Starslayer TY-PHON - Sky Crisis|93039339|https://images.ygoprodeck.com/images/cards_small/93039339.jpg|0.225|1.13
Selene, Queen of the Master Magicians|45819647|https://images.ygoprodeck.com/images/cards_small/45819647.jpg|0.216|1.023
Superdreadnought Rail Cannon Gustav Max|56910167|https://images.ygoprodeck.com/images/cards_small/56910167.jpg|0.211|1.023
Codebreaker Virus Swordsman|84121193|https://images.ygoprodeck.com/images/cards_small/84121193.jpg|0.211|1.0
PSY-Framelord Omega|74586817|https://images.ygoprodeck.com/images/cards_small/74586817.jpg|0.186|1.0
Knightmare Cerberus|75452921|https://images.ygoprodeck.com/images/cards_small/75452921.jpg|0.176|1.028
Superdreadnought Rail Cannon Juggernaut Liebe|26096328|https://images.ygoprodeck.com/images/cards_small/26096328.jpg|0.176|1.028
S:P Little Knight|29301450|https://images.ygoprodeck.com/images/cards_small/29301450.jpg|0.167|1.0
Mereologic Aggregator|9940036|https://images.ygoprodeck.com/images/cards_small/9940036.jpg|0.157|1.0
Black Luster Soldier - Soldier of Chaos|49202162|https://images.ygoprodeck.com/images/cards_small/49202162.jpg|0.132|1.0
Evil★Twin's Trouble Sunny|93672138|https://images.ygoprodeck.com/images/cards_small/93672138.jpg|0.127|1.038
