imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/9350312.jpg|Vernusylph of the Flourishing Hills|1.0|3.0
https://images.ygoprodeck.com/images/cards/45041488.jpg|Koa'ki Meiru Guardian|1.0|3.0
https://images.ygoprodeck.com/images/cards/81519836.jpg|Vernusylph of the Misting Seedlings|1.0|3.0
https://images.ygoprodeck.com/images/cards/11302671.jpg|Adamancipator Analyzer|1.0|2.905
https://images.ygoprodeck.com/images/cards/36745317.jpg|Vernusylph of the Awakening Forests|1.0|2.857
https://images.ygoprodeck.com/images/cards/85914562.jpg|Adamancipator Researcher|1.0|2.81
https://images.ygoprodeck.com/images/cards/48519867.jpg|Adamancipator Seeker|1.0|2.524
https://images.ygoprodeck.com/images/cards/94689206.jpg|Block Dragon|1.0|1.238
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|0.905|3.0
https://images.ygoprodeck.com/images/cards/80839052.jpg|Koa'ki Meiru Supplier|0.857|2.889
https://images.ygoprodeck.com/images/cards/36187051.jpg|Rock Band Xenoguitar|0.857|2.778
https://images.ygoprodeck.com/images/cards/23434538.jpg|"Maxx ""C"""|0.857|2.444
https://images.ygoprodeck.com/images/cards/87347365.jpg|Revival Golem|0.857|1.0
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.667|2.0
https://images.ygoprodeck.com/images/cards/12467005.jpg|Tackle Crusader|0.619|1.077
https://images.ygoprodeck.com/images/cards/81439173.jpg|Foolish Burial|0.619|1.0
https://images.ygoprodeck.com/images/cards/42143067.jpg|Doki Doki|0.571|1.833
https://images.ygoprodeck.com/images/cards/19740112.jpg|Barrier Statue of the Drought|0.429|2.333
https://images.ygoprodeck.com/images/cards/23147658.jpg|Weathering Soldier|0.381|1.0
https://images.ygoprodeck.com/images/cards/90411554.jpg|Redox, Dragon Ruler of Boulders|0.381|1.0
https://images.ygoprodeck.com/images/cards/47606319.jpg|Gigantes|0.381|1.0
https://images.ygoprodeck.com/images/cards/59419719.jpg|Fossil Fusion|0.381|1.0
https://images.ygoprodeck.com/images/cards/9238125.jpg|Vernusylph of the Thawing Mountains|0.381|1.0
https://images.ygoprodeck.com/images/cards/24940422.jpg|Sekka's Light|0.19|3.0
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.19|2.0
https://images.ygoprodeck.com/images/cards/83334932.jpg|Superheavy Samurai Motorbike|0.143|3.0
https://images.ygoprodeck.com/images/cards/82112494.jpg|Superheavy Samurai Prodigy Wakaushi|0.143|3.0
https://images.ygoprodeck.com/images/cards/19510093.jpg|Superheavy Samurai Monk Big Benkei|0.143|1.0
https://images.ygoprodeck.com/images/cards/8102334.jpg|Gate Blocker|0.095|3.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.095|2.5
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.095|1.5
https://images.ygoprodeck.com/images/cards/67441435.jpg|Glow-Up Bulb|0.095|1.0
https://images.ygoprodeck.com/images/cards/90361010.jpg|Superheavy Samurai Soulpiercer|0.095|1.0
https://images.ygoprodeck.com/images/cards/65681983.jpg|Crossout Designator|0.095|1.0
https://images.ygoprodeck.com/images/cards/78391364.jpg|Superheavy Samurai Scales|0.095|1.0
https://images.ygoprodeck.com/images/cards/94076521.jpg|Cartorhyn the Hidden Gem of the Seafront|0.095|1.0
https://images.ygoprodeck.com/images/cards/95500396.jpg|Superheavy Samurai Soulpeacemaker|0.095|1.0
https://images.ygoprodeck.com/images/cards/28958464.jpg|"Spell Card ""Monster Reborn"""|0.048|3.0
https://images.ygoprodeck.com/images/cards/34496660.jpg|Superheavy Samurai Wagon|0.048|3.0
https://images.ygoprodeck.com/images/cards/10604644.jpg|"Therion ""King"" Regulus"|0.048|3.0
https://images.ygoprodeck.com/images/cards/11110587.jpg|That Grass Looks Greener|0.048|2.0
https://images.ygoprodeck.com/images/cards/35261759.jpg|Pot of Desires|0.048|2.0
https://images.ygoprodeck.com/images/cards/89558743.jpg|Small World|0.048|2.0
https://images.ygoprodeck.com/images/cards/15079028.jpg|World Soul - Carbon|0.048|2.0
https://images.ygoprodeck.com/images/cards/40028305.jpg|Superheavy Samurai Soulclaw|0.048|1.0
https://images.ygoprodeck.com/images/cards/25926710.jpg|Kelbek the Ancient Vanguard|0.048|1.0
https://images.ygoprodeck.com/images/cards/90019393.jpg|Gem-Knight Alexandrite|0.048|1.0
https://images.ygoprodeck.com/images/cards/7394770.jpg|Brilliant Fusion|0.048|1.0
https://images.ygoprodeck.com/images/cards/1845204.jpg|Instant Fusion|0.048|1.0
https://images.ygoprodeck.com/images/cards/78661339.jpg|Fantastical Dragon Phantazmay|0.048|1.0
https://images.ygoprodeck.com/images/cards/60187739.jpg|Turbo Booster|0.048|1.0
