imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/8267140.jpg|Cosmic Cyclone|0.692|2.778
https://images.ygoprodeck.com/images/cards/18144507.jpg|Harpie's Feather Duster|0.654|1.0
https://images.ygoprodeck.com/images/cards/83326048.jpg|Dimensional Barrier|0.462|2.667
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.404|2.381
https://images.ygoprodeck.com/images/cards/15693423.jpg|Evenly Matched|0.365|2.789
https://images.ygoprodeck.com/images/cards/73642296.jpg|Ghost Belle & Haunted Mansion|0.269|2.5
https://images.ygoprodeck.com/images/cards/14532163.jpg|Lightning Storm|0.269|1.786
https://images.ygoprodeck.com/images/cards/1149109.jpg|Deck Lockdown|0.25|2.692
https://images.ygoprodeck.com/images/cards/90846359.jpg|Rivalry of Warlords|0.25|1.154
https://images.ygoprodeck.com/images/cards/6637331.jpg|Bystial Druiswurm|0.231|1.583
https://images.ygoprodeck.com/images/cards/24508238.jpg|D.D. Crow|0.212|2.364
https://images.ygoprodeck.com/images/cards/58921041.jpg|Anti-Spell Fragrance|0.212|1.909
https://images.ygoprodeck.com/images/cards/33854624.jpg|Bystial Magnamhut|0.212|1.182
https://images.ygoprodeck.com/images/cards/14934922.jpg|Salamangreat Rage|0.212|1.091
https://images.ygoprodeck.com/images/cards/41420027.jpg|Solemn Judgment|0.173|2.778
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.173|2.111
https://images.ygoprodeck.com/images/cards/59577547.jpg|Salamangreat Parro|0.154|1.0
https://images.ygoprodeck.com/images/cards/24299458.jpg|Forbidden Droplet|0.135|2.143
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.135|1.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.115|2.5
https://images.ygoprodeck.com/images/cards/53334471.jpg|Gozen Match|0.115|2.333
https://images.ygoprodeck.com/images/cards/59438930.jpg|Ghost Ogre & Snow Rabbit|0.115|2.0
