imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/86852702.jpg|Machina Redeployment|1.0|2.818
https://images.ygoprodeck.com/images/cards/42940404.jpg|Machina Gearframe|0.909|3.0
https://images.ygoprodeck.com/images/cards/59741415.jpg|Machina Overdrive|0.909|1.2
https://images.ygoprodeck.com/images/cards/46033517.jpg|Machina Ruinforce|0.909|1.2
https://images.ygoprodeck.com/images/cards/5556499.jpg|Machina Fortress|0.909|1.1
https://images.ygoprodeck.com/images/cards/45674286.jpg|Machina Unclaspare|0.909|1.1
https://images.ygoprodeck.com/images/cards/87074380.jpg|Machina Citadel|0.909|1.0
https://images.ygoprodeck.com/images/cards/25274141.jpg|Urgent Schedule|0.818|2.556
https://images.ygoprodeck.com/images/cards/35645105.jpg|Infinitrack Harvester|0.818|2.222
https://images.ygoprodeck.com/images/cards/10604644.jpg|"Therion ""King"" Regulus"|0.818|2.0
https://images.ygoprodeck.com/images/cards/13647631.jpg|Heavy Freight Train Derricrane|0.818|1.333
https://images.ygoprodeck.com/images/cards/61912252.jpg|Infinitrack Trencher|0.818|1.333
https://images.ygoprodeck.com/images/cards/97316367.jpg|Infinitrack Tunneller|0.818|1.0
https://images.ygoprodeck.com/images/cards/52481437.jpg|Super Express Bullet Train|0.818|1.0
https://images.ygoprodeck.com/images/cards/76830505.jpg|Infinitrack Brutal Dozer|0.818|1.0
https://images.ygoprodeck.com/images/cards/60953949.jpg|Ancient Gear Box|0.818|1.0
https://images.ygoprodeck.com/images/cards/34721681.jpg|Heavy Forward|0.727|2.625
https://images.ygoprodeck.com/images/cards/69838761.jpg|Machina Metalcruncher|0.636|1.286
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.636|1.0
https://images.ygoprodeck.com/images/cards/82732705.jpg|Skill Drain|0.545|2.333
https://images.ygoprodeck.com/images/cards/36745317.jpg|Vernusylph of the Awakening Forests|0.545|1.333
https://images.ygoprodeck.com/images/cards/10045474.jpg|Infinite Impermanence|0.455|3.0
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|0.455|3.0
https://images.ygoprodeck.com/images/cards/9350312.jpg|Vernusylph of the Flourishing Hills|0.455|2.2
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.455|1.8
https://images.ygoprodeck.com/images/cards/62034800.jpg|Infinitrack Anchor Drill|0.364|1.0
https://images.ygoprodeck.com/images/cards/81519836.jpg|Vernusylph of the Misting Seedlings|0.273|3.0
https://images.ygoprodeck.com/images/cards/4334811.jpg|Scrap Recycler|0.273|1.333
https://images.ygoprodeck.com/images/cards/9238125.jpg|Vernusylph of the Thawing Mountains|0.273|1.0
https://images.ygoprodeck.com/images/cards/35480699.jpg|Book of Eclipse|0.182|3.0
https://images.ygoprodeck.com/images/cards/24299458.jpg|Forbidden Droplet|0.182|3.0
https://images.ygoprodeck.com/images/cards/35269904.jpg|Triple Tactics Thrust|0.182|1.5
https://images.ygoprodeck.com/images/cards/84792926.jpg|Therion Discolosseum|0.182|1.5
https://images.ygoprodeck.com/images/cards/88875132.jpg|Flying Pegasus Railroad Stampede|0.182|1.5
https://images.ygoprodeck.com/images/cards/5205146.jpg|Infinitrack Road Roller|0.182|1.0
https://images.ygoprodeck.com/images/cards/51916853.jpg|Magical Hound|0.182|1.0
https://images.ygoprodeck.com/images/cards/73628505.jpg|Terraforming|0.182|1.0
https://images.ygoprodeck.com/images/cards/47027714.jpg|T.G. Halberd Cannon/Assault Mode|0.091|3.0
https://images.ygoprodeck.com/images/cards/11481610.jpg|Performapal Popperup|0.091|3.0
https://images.ygoprodeck.com/images/cards/9822220.jpg|Lord of the Heavenly Prison|0.091|3.0
https://images.ygoprodeck.com/images/cards/39284521.jpg|Machina Cannon|0.091|3.0
https://images.ygoprodeck.com/images/cards/49238328.jpg|Pot of Extravagance|0.091|3.0
https://images.ygoprodeck.com/images/cards/95209656.jpg|Drytron Meteonis Quadrantids|0.091|3.0
https://images.ygoprodeck.com/images/cards/86541496.jpg|Left Arm Offering|0.091|3.0
https://images.ygoprodeck.com/images/cards/63468625.jpg|Meklord Astro Mekanikle|0.091|3.0
https://images.ygoprodeck.com/images/cards/89558743.jpg|Small World|0.091|3.0
https://images.ygoprodeck.com/images/cards/40605147.jpg|Solemn Strike|0.091|3.0
https://images.ygoprodeck.com/images/cards/43040603.jpg|Monster Gate|0.091|3.0
https://images.ygoprodeck.com/images/cards/53582587.jpg|Torrential Tribute|0.091|3.0
https://images.ygoprodeck.com/images/cards/8267140.jpg|Cosmic Cyclone|0.091|2.0
https://images.ygoprodeck.com/images/cards/80101899.jpg|Trap Trick|0.091|2.0
https://images.ygoprodeck.com/images/cards/90846359.jpg|Rivalry of Warlords|0.091|2.0
https://images.ygoprodeck.com/images/cards/20899496.jpg|Ice Dragon's Prison|0.091|2.0
https://images.ygoprodeck.com/images/cards/76375976.jpg|Mystic Mine|0.091|2.0
https://images.ygoprodeck.com/images/cards/34267821.jpg|Artifact Lancea|0.091|2.0
https://images.ygoprodeck.com/images/cards/45877457.jpg|Magikey Mechmortar - Garesglasser|0.091|2.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.091|2.0
https://images.ygoprodeck.com/images/cards/61740673.jpg|Imperial Order|0.091|1.0
https://images.ygoprodeck.com/images/cards/58577036.jpg|Reasoning|0.091|1.0
https://images.ygoprodeck.com/images/cards/69815951.jpg|Drytron Meteonis Draconids|0.091|1.0
https://images.ygoprodeck.com/images/cards/2295440.jpg|One for One|0.091|1.0
https://images.ygoprodeck.com/images/cards/76136345.jpg|Revolving Switchyard|0.091|1.0
https://images.ygoprodeck.com/images/cards/62133026.jpg|Vernusylph of the Flowering Fields|0.091|1.0
https://images.ygoprodeck.com/images/cards/72892473.jpg|Card Destruction|0.091|1.0
https://images.ygoprodeck.com/images/cards/55063751.jpg|Gameciel, the Sea Turtle Kaiju|0.091|1.0
https://images.ygoprodeck.com/images/cards/1845204.jpg|Instant Fusion|0.091|1.0
https://images.ygoprodeck.com/images/cards/29726552.jpg|Kumongous, the Sticky String Kaiju|0.091|1.0
