name|code|imgSource|deckPerc|avgCount
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|1.0|1.0
Bystial Druiswurm|6637331|https://images.ygoprodeck.com/images/cards_small/6637331.jpg|1.0|1.0
Bystial Saronir|60242223|https://images.ygoprodeck.com/images/cards_small/60242223.jpg|0.955|2.667
The Bystial Lubellion|32731036|https://images.ygoprodeck.com/images/cards_small/32731036.jpg|0.955|1.0
Branded Regained|34090915|https://images.ygoprodeck.com/images/cards_small/34090915.jpg|0.955|1.0
"Maxx ""C"""|23434538|https://images.ygoprodeck.com/images/cards_small/23434538.jpg|0.909|2.95
Bystial Baldrake|72656408|https://images.ygoprodeck.com/images/cards_small/72656408.jpg|0.818|1.0
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|0.682|3.0
Effect Veiler|97268402|https://images.ygoprodeck.com/images/cards_small/97268402.jpg|0.545|2.583
Assault Synchron|77202120|https://images.ygoprodeck.com/images/cards_small/77202120.jpg|0.545|2.25
Ringowurm, the Dragon Guarding the Hundred Apples|30765615|https://images.ygoprodeck.com/images/cards_small/30765615.jpg|0.545|1.083
Branded Beast|32756828|https://images.ygoprodeck.com/images/cards_small/32756828.jpg|0.545|1.0
Thunder Dragonroar|29596581|https://images.ygoprodeck.com/images/cards_small/29596581.jpg|0.5|2.455
Thunder Dragondark|56713174|https://images.ygoprodeck.com/images/cards_small/56713174.jpg|0.5|2.273
Thunder Dragonhawk|83107873|https://images.ygoprodeck.com/images/cards_small/83107873.jpg|0.5|1.091
Gold Sarcophagus|75500286|https://images.ygoprodeck.com/images/cards_small/75500286.jpg|0.5|1.0
Fairy Tail - Snow|55623480|https://images.ygoprodeck.com/images/cards_small/55623480.jpg|0.409|2.556
That Grass Looks Greener|11110587|https://images.ygoprodeck.com/images/cards_small/11110587.jpg|0.409|2.0
Kelbek the Ancient Vanguard|25926710|https://images.ygoprodeck.com/images/cards_small/25926710.jpg|0.409|1.0
Agido the Ancient Sentinel|62320425|https://images.ygoprodeck.com/images/cards_small/62320425.jpg|0.409|1.0
Shinobi Necro|90020780|https://images.ygoprodeck.com/images/cards_small/90020780.jpg|0.409|1.0
Foolish Burial|81439173|https://images.ygoprodeck.com/images/cards_small/81439173.jpg|0.409|1.0
Noh-P.U.N.K. Ogre Dance|81914447|https://images.ygoprodeck.com/images/cards_small/81914447.jpg|0.364|2.875
Noh-P.U.N.K. Foxy Tune|55920742|https://images.ygoprodeck.com/images/cards_small/55920742.jpg|0.364|2.875
Noh-P.U.N.K. Ze Amin|19535693|https://images.ygoprodeck.com/images/cards_small/19535693.jpg|0.364|2.875
WANTED: Seeker of Sinful Spoils|80845034|https://images.ygoprodeck.com/images/cards_small/80845034.jpg|0.364|2.75
Diabellstar the Black Witch|72270339|https://images.ygoprodeck.com/images/cards_small/72270339.jpg|0.364|2.5
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.364|2.375
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.364|2.0
Emergency Teleport|67723438|https://images.ygoprodeck.com/images/cards_small/67723438.jpg|0.364|2.0
Noh-P.U.N.K. Deer Note|6609736|https://images.ygoprodeck.com/images/cards_small/6609736.jpg|0.364|1.0
Jet Synchron|9742784|https://images.ygoprodeck.com/images/cards_small/9742784.jpg|0.364|1.0
Original Sinful Spoils - Snake-Eye|89023486|https://images.ygoprodeck.com/images/cards_small/89023486.jpg|0.364|1.0
Allure of Darkness|1475311|https://images.ygoprodeck.com/images/cards_small/1475311.jpg|0.318|3.0
Imsety, Glory of Horus|84941194|https://images.ygoprodeck.com/images/cards_small/84941194.jpg|0.273|3.0
Chaos Space|99266988|https://images.ygoprodeck.com/images/cards_small/99266988.jpg|0.273|2.5
King's Sarcophagus|16528181|https://images.ygoprodeck.com/images/cards_small/16528181.jpg|0.273|2.333
Hapi, Guidance of Horus|47330808|https://images.ygoprodeck.com/images/cards_small/47330808.jpg|0.273|1.0
Superheavy Samurai Prodigy Wakaushi|82112494|https://images.ygoprodeck.com/images/cards_small/82112494.jpg|0.227|3.0
Visas Samsara|14391625|https://images.ygoprodeck.com/images/cards_small/14391625.jpg|0.227|2.8
Superheavy Samurai Motorbike|83334932|https://images.ygoprodeck.com/images/cards_small/83334932.jpg|0.227|2.0
Scareclaw Reichheart|82361809|https://images.ygoprodeck.com/images/cards_small/82361809.jpg|0.227|1.6
White Dragon Wyverburster|99234526|https://images.ygoprodeck.com/images/cards_small/99234526.jpg|0.227|1.4
Superheavy Samurai Monk Big Benkei|19510093|https://images.ygoprodeck.com/images/cards_small/19510093.jpg|0.227|1.2
Black Dragon Collapserpent|61901281|https://images.ygoprodeck.com/images/cards_small/61901281.jpg|0.227|1.2
Primitive Planet Reichphobia|56063182|https://images.ygoprodeck.com/images/cards_small/56063182.jpg|0.227|1.0
Scareclaw Arrival|83558891|https://images.ygoprodeck.com/images/cards_small/83558891.jpg|0.227|1.0
Vision Resonator|98396890|https://images.ygoprodeck.com/images/cards_small/98396890.jpg|0.182|2.25
Crimson Gaia|98173209|https://images.ygoprodeck.com/images/cards_small/98173209.jpg|0.182|1.75
Ghost Ogre & Snow Rabbit|59438930|https://images.ygoprodeck.com/images/cards_small/59438930.jpg|0.182|1.75
Duamutef, Blessing of Horus|11335209|https://images.ygoprodeck.com/images/cards_small/11335209.jpg|0.182|1.0
Crossout Designator|65681983|https://images.ygoprodeck.com/images/cards_small/65681983.jpg|0.182|1.0
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.182|1.0
Mudora the Sword Oracle|99937011|https://images.ygoprodeck.com/images/cards_small/99937011.jpg|0.182|1.0
Keldo the Sacred Protector|63542003|https://images.ygoprodeck.com/images/cards_small/63542003.jpg|0.182|1.0
Superheavy Samurai Wagon|34496660|https://images.ygoprodeck.com/images/cards_small/34496660.jpg|0.136|3.0
Ash Blossom & Joyous Spring|14558128|https://images.ygoprodeck.com/images/cards_small/14558128.jpg|0.136|3.0
Rokket Tracer|68464358|https://images.ygoprodeck.com/images/cards_small/68464358.jpg|0.136|2.333
Ghost Mourner & Moonlit Chill|52038441|https://images.ygoprodeck.com/images/cards_small/52038441.jpg|0.136|1.667
Superheavy Samurai Soulpeacemaker|95500396|https://images.ygoprodeck.com/images/cards_small/95500396.jpg|0.136|1.333
Nemeses Flag|19211362|https://images.ygoprodeck.com/images/cards_small/19211362.jpg|0.136|1.0
Qebehsenuef, Protection of Horus|74725513|https://images.ygoprodeck.com/images/cards_small/74725513.jpg|0.136|1.0
The Chaos Creator|90488465|https://images.ygoprodeck.com/images/cards_small/90488465.jpg|0.136|1.0
Superheavy Samurai Soulpiercer|90361010|https://images.ygoprodeck.com/images/cards_small/90361010.jpg|0.136|1.0
Boot Sector Launch|36668118|https://images.ygoprodeck.com/images/cards_small/36668118.jpg|0.136|1.0
Superheavy Samurai Soulgaia Booster|56727340|https://images.ygoprodeck.com/images/cards_small/56727340.jpg|0.136|1.0
Archnemeses Protos|6728559|https://images.ygoprodeck.com/images/cards_small/6728559.jpg|0.136|1.0
Visas Starfrost|56099748|https://images.ygoprodeck.com/images/cards_small/56099748.jpg|0.136|1.0
Quick Launch|31443476|https://images.ygoprodeck.com/images/cards_small/31443476.jpg|0.091|3.0
Thunder Dragon|31786629|https://images.ygoprodeck.com/images/cards_small/31786629.jpg|0.091|3.0
Bone Archfiend|25784595|https://images.ygoprodeck.com/images/cards_small/25784595.jpg|0.091|3.0
Batteryman Solar|44586426|https://images.ygoprodeck.com/images/cards_small/44586426.jpg|0.091|3.0
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|0.091|2.5
Starliege Seyfert|15381421|https://images.ygoprodeck.com/images/cards_small/15381421.jpg|0.091|2.5
Soul Resonator|62991792|https://images.ygoprodeck.com/images/cards_small/62991792.jpg|0.091|2.5
Tuning|96363153|https://images.ygoprodeck.com/images/cards_small/96363153.jpg|0.091|2.0
Revolution Synchron|97682931|https://images.ygoprodeck.com/images/cards_small/97682931.jpg|0.091|2.0
Dragon Ravine|62265044|https://images.ygoprodeck.com/images/cards_small/62265044.jpg|0.091|1.5
Synkron Resonator|77360173|https://images.ygoprodeck.com/images/cards_small/77360173.jpg|0.091|1.0
Fantastical Dragon Phantazmay|78661338|https://images.ygoprodeck.com/images/cards_small/78661338.jpg|0.091|1.0
Absorouter Dragon|67748760|https://images.ygoprodeck.com/images/cards_small/67748760.jpg|0.091|1.0
Tearlaments Scheiren|572850|https://images.ygoprodeck.com/images/cards_small/572850.jpg|0.091|1.0
Fiendish Golem|24662957|https://images.ygoprodeck.com/images/cards_small/24662957.jpg|0.091|1.0
Chaos Emperor, the Dragon of Armageddon|4538826|https://images.ygoprodeck.com/images/cards_small/4538826.jpg|0.091|1.0
Danger! Bigfoot!|43316238|https://images.ygoprodeck.com/images/cards_small/43316238.jpg|0.045|3.0
"Therion ""King"" Regulus"|10604644|https://images.ygoprodeck.com/images/cards_small/10604644.jpg|0.045|3.0
Prologue of the Destruction Swordsman|33280639|https://images.ygoprodeck.com/images/cards_small/33280639.jpg|0.045|3.0
Alpha, the Master of Beasts|73304257|https://images.ygoprodeck.com/images/cards_small/73304257.jpg|0.045|3.0
Earthbound Prisoner Stone Sweeper|72323266|https://images.ygoprodeck.com/images/cards_small/72323266.jpg|0.045|3.0
Sekka's Light|24940422|https://images.ygoprodeck.com/images/cards_small/24940422.jpg|0.045|3.0
Gizmek Orochi, the Serpentron Sky Slasher|71197066|https://images.ygoprodeck.com/images/cards_small/71197066.jpg|0.045|3.0
Danger! Thunderbird!|90807199|https://images.ygoprodeck.com/images/cards_small/90807199.jpg|0.045|3.0
Fairy Tail - Luna|86937530|https://images.ygoprodeck.com/images/cards_small/86937530.jpg|0.045|3.0
Buster Whelp of the Destruction Swordsman|49823708|https://images.ygoprodeck.com/images/cards_small/49823708.jpg|0.045|3.0
Rokket Recharger|5969957|https://images.ygoprodeck.com/images/cards_small/5969957.jpg|0.045|2.0
Destrudo the Lost Dragon's Frisson|5560911|https://images.ygoprodeck.com/images/cards_small/5560911.jpg|0.045|2.0
Genta, Gateman of Dark World|77895328|https://images.ygoprodeck.com/images/cards_small/77895328.jpg|0.045|2.0
Buster Blader|78193831|https://images.ygoprodeck.com/images/cards_small/78193831.jpg|0.045|2.0
Dimension Shifter|91800273|https://images.ygoprodeck.com/images/cards_small/91800273.jpg|0.045|2.0
Sauge de Fleur|85032782|https://images.ygoprodeck.com/images/cards_small/85032782.jpg|0.045|2.0
Thunder Dragonmatrix|20318029|https://images.ygoprodeck.com/images/cards_small/20318029.jpg|0.045|2.0
Super Polymerization|48130397|https://images.ygoprodeck.com/images/cards_small/48130397.jpg|0.045|2.0
Gadarla, the Mystery Dust Kaiju|36956512|https://images.ygoprodeck.com/images/cards_small/36956512.jpg|0.045|2.0
Kurikara Divincarnate|35405755|https://images.ygoprodeck.com/images/cards_small/35405755.jpg|0.045|2.0
Destruction Sword Memories|32104431|https://images.ygoprodeck.com/images/cards_small/32104431.jpg|0.045|2.0
Performapal Odd-Eyes Synchron|82224646|https://images.ygoprodeck.com/images/cards_small/82224646.jpg|0.045|1.0
PSY-Framegear Gamma|38814750|https://images.ygoprodeck.com/images/cards_small/38814750.jpg|0.045|1.0
PSY-Frame Driver|49036338|https://images.ygoprodeck.com/images/cards_small/49036338.jpg|0.045|1.0
Card Destruction|72892473|https://images.ygoprodeck.com/images/cards_small/72892473.jpg|0.045|1.0
Superheavy Samurai Scales|78391364|https://images.ygoprodeck.com/images/cards_small/78391364.jpg|0.045|1.0
Sauravis, the Ancient and Ascended|4810828|https://images.ygoprodeck.com/images/cards_small/4810828.jpg|0.045|1.0
Galactic Spiral Dragon|88774734|https://images.ygoprodeck.com/images/cards_small/88774734.jpg|0.045|1.0
Dragunity Legatus|89172051|https://images.ygoprodeck.com/images/cards_small/89172051.jpg|0.045|1.0
Galaxy-Eyes Photon Dragon|93717133|https://images.ygoprodeck.com/images/cards_small/93717133.jpg|0.045|1.0
Thunder Dragon Fusion|95238394|https://images.ygoprodeck.com/images/cards_small/95238394.jpg|0.045|1.0
Dragunity Remus|26577155|https://images.ygoprodeck.com/images/cards_small/26577155.jpg|0.045|1.0
Transaction Rollback|6351147|https://images.ygoprodeck.com/images/cards_small/6351147.jpg|0.045|1.0
Plaguespreader Zombie|33420078|https://images.ygoprodeck.com/images/cards_small/33420078.jpg|0.045|1.0
The Gates of Dark World|33017655|https://images.ygoprodeck.com/images/cards_small/33017655.jpg|0.045|1.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.045|1.0
Mannadium Reframing|18158393|https://images.ygoprodeck.com/images/cards_small/18158393.jpg|0.045|1.0
D.D. Crow|24508238|https://images.ygoprodeck.com/images/cards_small/24508238.jpg|0.045|1.0
Primeval Planet Perlereino|77103950|https://images.ygoprodeck.com/images/cards_small/77103950.jpg|0.045|1.0
Chaos Dragon Levianeer|55878038|https://images.ygoprodeck.com/images/cards_small/55878038.jpg|0.045|1.0
Skull Meister|67750322|https://images.ygoprodeck.com/images/cards_small/67750322.jpg|0.045|1.0
Dinowrestler Pankratops|82385847|https://images.ygoprodeck.com/images/cards_small/82385847.jpg|0.045|1.0
Galaxy-Eyes Afterglow Dragon|62968263|https://images.ygoprodeck.com/images/cards_small/62968263.jpg|0.045|1.0
Dragon Buster Destruction Sword|76218313|https://images.ygoprodeck.com/images/cards_small/76218313.jpg|0.045|1.0
|10028504|https://images.ygoprodeck.com/images/cards_small/10028504.jpg|0.045|1.0
Blackwing - Sharnga the Waning Moon|54594017|https://images.ygoprodeck.com/images/cards_small/54594017.jpg|0.045|1.0
Rokket Caliber|67127799|https://images.ygoprodeck.com/images/cards_small/67127799.jpg|0.045|1.0
