name|code|imgSource|deckPerc|avgCount
Galaxy-Eyes Solflare Dragon|3356494|https://images.ygoprodeck.com/images/cards_small/3356494.jpg|1.0|2.0
Number 90: Galaxy-Eyes Photon Lord|8165596|https://images.ygoprodeck.com/images/cards_small/8165596.jpg|1.0|2.0
Number 41: Bagooska the Terribly Tired Tapir|90590304|https://images.ygoprodeck.com/images/cards_small/90590304.jpg|1.0|1.0
Galaxy Photon Dragon|85747929|https://images.ygoprodeck.com/images/cards_small/85747929.jpg|1.0|1.0
Starliege Photon Blast Dragon|16643334|https://images.ygoprodeck.com/images/cards_small/16643334.jpg|1.0|1.0
Galaxy-Eyes Cipher Dragon|18963306|https://images.ygoprodeck.com/images/cards_small/18963306.jpg|1.0|1.0
Number 62: Galaxy-Eyes Prime Photon Dragon|31801517|https://images.ygoprodeck.com/images/cards_small/31801517.jpg|1.0|1.0
Galaxy-Eyes Cipher Blade Dragon|2530830|https://images.ygoprodeck.com/images/cards_small/2530830.jpg|1.0|1.0
Number 38: Hope Harbinger Dragon Titanic Galaxy|63767246|https://images.ygoprodeck.com/images/cards_small/63767246.jpg|1.0|1.0
Galaxy-Eyes Full Armor Photon Dragon|39030163|https://images.ygoprodeck.com/images/cards_small/39030163.jpg|1.0|1.0
Divine Arsenal AA-ZEUS - Sky Thunder|90448279|https://images.ygoprodeck.com/images/cards_small/90448279.jpg|1.0|1.0
Galaxy-Eyes Cipher X Dragon|28346136|https://images.ygoprodeck.com/images/cards_small/28346136.jpg|1.0|1.0
Number C62: Neo Galaxy-Eyes Prime Photon Dragon|48348921|https://images.ygoprodeck.com/images/cards_small/48348921.jpg|1.0|1.0
