imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/29301450.jpg|S:P Little Knight|1.0|1.045
https://images.ygoprodeck.com/images/cards/93039339.jpg|Super Starslayer TY-PHON - Sky Crisis|0.773|1.059
https://images.ygoprodeck.com/images/cards/73082255.jpg|The Zombie Vampire|0.636|1.0
https://images.ygoprodeck.com/images/cards/11765832.jpg|Garura, Wings of Resonant Life|0.591|1.077
https://images.ygoprodeck.com/images/cards/93854893.jpg|Dingirsu, the Orcust of the Evening Star|0.591|1.0
https://images.ygoprodeck.com/images/cards/11321089.jpg|Guardian Chimera|0.545|2.083
https://images.ygoprodeck.com/images/cards/1769875.jpg|Chimera the King of Phantom Beasts|0.545|1.917
https://images.ygoprodeck.com/images/cards/69601012.jpg|Berfomet the Mythical King of Phantom Beasts|0.545|1.583
https://images.ygoprodeck.com/images/cards/43227.jpg|Magnum the Reliever|0.545|1.0
https://images.ygoprodeck.com/images/cards/69946549.jpg|Predaplant Dragostapelia|0.455|1.0
https://images.ygoprodeck.com/images/cards/54757758.jpg|Mudragon of the Swamp|0.455|1.0
https://images.ygoprodeck.com/images/cards/38264974.jpg|Chimera the Illusion Beast|0.409|1.0
https://images.ygoprodeck.com/images/cards/90448279.jpg|Divine Arsenal AA-ZEUS - Sky Thunder|0.409|1.0
https://images.ygoprodeck.com/images/cards/8165596.jpg|Number 90: Galaxy-Eyes Photon Lord|0.364|1.0
https://images.ygoprodeck.com/images/cards/71607202.jpg|Muckraker From the Underworld|0.318|1.0
https://images.ygoprodeck.com/images/cards/30741334.jpg|Coach King Giantrainer|0.273|1.0
https://images.ygoprodeck.com/images/cards/98127546.jpg|Underworld Goddess of the Closed World|0.227|1.0
https://images.ygoprodeck.com/images/cards/65741786.jpg|I:P Masquerena|0.227|1.0
https://images.ygoprodeck.com/images/cards/64182380.jpg|Garunix Eternity, Hyang of the Fire Kings|0.182|1.0
https://images.ygoprodeck.com/images/cards/22850702.jpg|Chaos Angel|0.182|1.0
https://images.ygoprodeck.com/images/cards/23085002.jpg|Number 68: Sanaphond the Sky Prison|0.182|1.0
https://images.ygoprodeck.com/images/cards/10666000.jpg|Number 1: Infection Buzzking|0.136|1.0
https://images.ygoprodeck.com/images/cards/26556950.jpg|Number 84: Pain Gainer|0.136|1.0
https://images.ygoprodeck.com/images/cards/27552504.jpg|Beatrice, Lady of the Eternal|0.136|1.0
https://images.ygoprodeck.com/images/cards/62541668.jpg|Number 77: The Seven Sins|0.136|1.0
https://images.ygoprodeck.com/images/cards/49202162.jpg|Black Luster Soldier - Soldier of Chaos|0.136|1.0
https://images.ygoprodeck.com/images/cards/66141736.jpg|Red Rising Dragon|0.091|2.0
https://images.ygoprodeck.com/images/cards/87451661.jpg|Scarred Dragon Archfiend|0.091|1.0
https://images.ygoprodeck.com/images/cards/66547759.jpg|Number 23: Lancelot, Dark Knight of the Underworld|0.091|1.0
https://images.ygoprodeck.com/images/cards/27572350.jpg|Bystial Dis Pater|0.091|1.0
https://images.ygoprodeck.com/images/cards/2857636.jpg|Knightmare Phoenix|0.091|1.0
https://images.ygoprodeck.com/images/cards/38342335.jpg|Knightmare Unicorn|0.091|1.0
https://images.ygoprodeck.com/images/cards/86066372.jpg|Accesscode Talker|0.091|1.0
https://images.ygoprodeck.com/images/cards/63767246.jpg|Number 38: Hope Harbinger Dragon Titanic Galaxy|0.091|1.0
https://images.ygoprodeck.com/images/cards/4179255.jpg|Ancient Pixie Dragon|0.091|1.0
https://images.ygoprodeck.com/images/cards/99585850.jpg|Red Supernova Dragon|0.091|1.0
https://images.ygoprodeck.com/images/cards/56910167.jpg|Superdreadnought Rail Cannon Gustav Max|0.091|1.0
https://images.ygoprodeck.com/images/cards/84815190.jpg|Baronne de Fleur|0.091|1.0
https://images.ygoprodeck.com/images/cards/18963306.jpg|Galaxy-Eyes Cipher Dragon|0.091|1.0
