name|code|imgSource|deckPerc|avgCount
Toy Vendor|70245411|https://images.ygoprodeck.com/images/cards_small/70245411.jpg|1.0|3.0
Foolish Burial Goods|35726888|https://images.ygoprodeck.com/images/cards_small/35726888.jpg|1.0|3.0
Fluffal Penguin|13241004|https://images.ygoprodeck.com/images/cards_small/13241004.jpg|1.0|3.0
Frightfur Patchwork|34773082|https://images.ygoprodeck.com/images/cards_small/34773082.jpg|1.0|3.0
Edge Imp Chain|61173621|https://images.ygoprodeck.com/images/cards_small/61173621.jpg|1.0|3.0
Fluffal Bear|3841833|https://images.ygoprodeck.com/images/cards_small/3841833.jpg|1.0|2.5
Royal Penguins Garden|80893872|https://images.ygoprodeck.com/images/cards_small/80893872.jpg|1.0|2.0
Polymerization|24094653|https://images.ygoprodeck.com/images/cards_small/24094653.jpg|1.0|2.0
Fluffal Dog|39246582|https://images.ygoprodeck.com/images/cards_small/39246582.jpg|1.0|2.0
Eldlich the Golden Lord|95440947|https://images.ygoprodeck.com/images/cards_small/95440947.jpg|1.0|1.5
Fluffal Sheep|98280324|https://images.ygoprodeck.com/images/cards_small/98280324.jpg|1.0|1.0
Edge Imp Sabres|30068120|https://images.ygoprodeck.com/images/cards_small/30068120.jpg|1.0|1.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|1.0|1.0
Fluffal Wings|72413000|https://images.ygoprodeck.com/images/cards_small/72413000.jpg|1.0|1.0
Fluffal Dolphin|82896870|https://images.ygoprodeck.com/images/cards_small/82896870.jpg|1.0|1.0
Frightfur Repair|99049589|https://images.ygoprodeck.com/images/cards_small/99049589.jpg|1.0|1.0
Imsety, Glory of Horus|84941194|https://images.ygoprodeck.com/images/cards_small/84941194.jpg|0.5|3.0
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.5|3.0
Book of Moon|14087893|https://images.ygoprodeck.com/images/cards_small/14087893.jpg|0.5|3.0
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.5|2.0
King's Sarcophagus|16528181|https://images.ygoprodeck.com/images/cards_small/16528181.jpg|0.5|2.0
Edge Imp Scythe|29280589|https://images.ygoprodeck.com/images/cards_small/29280589.jpg|0.5|2.0
Herald of Orange Light|17266660|https://images.ygoprodeck.com/images/cards_small/17266660.jpg|0.5|2.0
Unchained Soul of Sharvara|41165831|https://images.ygoprodeck.com/images/cards_small/41165831.jpg|0.5|1.0
Frightfur Fusion|6077601|https://images.ygoprodeck.com/images/cards_small/6077601.jpg|0.5|1.0
Tearlaments Merrli|74078255|https://images.ygoprodeck.com/images/cards_small/74078255.jpg|0.5|1.0
Foolish Burial|81439174|https://images.ygoprodeck.com/images/cards_small/81439174.jpg|0.5|1.0
Magicians' Souls|97631303|https://images.ygoprodeck.com/images/cards_small/97631303.jpg|0.5|1.0
Escape of the Unchained|53417695|https://images.ygoprodeck.com/images/cards_small/53417695.jpg|0.5|1.0
Fluffal Octopus|87246309|https://images.ygoprodeck.com/images/cards_small/87246309.jpg|0.5|1.0
