imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/7511613.jpg|Ryzeal Duodrive|1.0|2.172
https://images.ygoprodeck.com/images/cards/34909328.jpg||1.0|2.0
https://images.ygoprodeck.com/images/cards/9940036.jpg|Mereologic Aggregator|0.966|1.107
https://images.ygoprodeck.com/images/cards/21044178.jpg|Abyss Dweller|0.966|1.0
https://images.ygoprodeck.com/images/cards/46772449.jpg|Evilswarm Exciton Knight|0.966|1.0
https://images.ygoprodeck.com/images/cards/66011101.jpg|Number 60: Dugares the Timeless|0.931|1.037
https://images.ygoprodeck.com/images/cards/1269512.jpg|Full Armored Utopic Ray Lancer|0.931|1.0
https://images.ygoprodeck.com/images/cards/90590304.jpg|Number 41: Bagooska the Terribly Tired Tapir|0.862|1.0
https://images.ygoprodeck.com/images/cards/90448279.jpg|Divine Arsenal AA-ZEUS - Sky Thunder|0.828|1.0
https://images.ygoprodeck.com/images/cards/2061963.jpg|Number 104: Masquerade|0.793|1.0
https://images.ygoprodeck.com/images/cards/6983839.jpg|Tornado Dragon|0.517|1.0
https://images.ygoprodeck.com/images/cards/8728498.jpg|Donner, Dagger Fur Hire|0.414|1.0
https://images.ygoprodeck.com/images/cards/61399402.jpg|Light Dragon @Ignister|0.414|1.0
https://images.ygoprodeck.com/images/cards/93039339.jpg|Super Starslayer TY-PHON - Sky Crisis|0.379|1.0
https://images.ygoprodeck.com/images/cards/16643334.jpg|Starliege Photon Blast Dragon|0.241|1.0
https://images.ygoprodeck.com/images/cards/80796456.jpg|Number 70: Malevolent Sin|0.241|1.0
https://images.ygoprodeck.com/images/cards/82633039.jpg|Castel, the Skyblaster Musketeer|0.207|1.0
https://images.ygoprodeck.com/images/cards/59627393.jpg|Number 105: Battlin' Boxer Star Cestus|0.138|1.0
https://images.ygoprodeck.com/images/cards/6511113.jpg|Traptrix Rafflesia|0.138|1.0
https://images.ygoprodeck.com/images/cards/94380860.jpg|Number 103: Ragnazero|0.103|1.0
https://images.ygoprodeck.com/images/cards/90590303.jpg|Number 41: Bagooska the Terribly Tired Tapir|0.103|1.0
https://images.ygoprodeck.com/images/cards/88021907.jpg|Primathmech Laplacian|0.069|1.0
https://images.ygoprodeck.com/images/cards/67173574.jpg|Number C102: Archfiend Seraph|0.069|1.0
https://images.ygoprodeck.com/images/cards/49678559.jpg|Number 102: Star Seraph Sentry|0.069|1.0
https://images.ygoprodeck.com/images/cards/80532587.jpg|Elder Entity N'tss|0.069|1.0
https://images.ygoprodeck.com/images/cards/26973555.jpg|Number F0: Utopic Draco Future|0.069|1.0
https://images.ygoprodeck.com/images/cards/74586817.jpg|PSY-Framelord Omega|0.034|1.0
https://images.ygoprodeck.com/images/cards/29423048.jpg|Infernal Flame Banshee|0.034|1.0
https://images.ygoprodeck.com/images/cards/11765832.jpg|Garura, Wings of Resonant Life|0.034|1.0
https://images.ygoprodeck.com/images/cards/29301450.jpg|S:P Little Knight|0.034|1.0
https://images.ygoprodeck.com/images/cards/48739166.jpg|Number 101: Silent Honor ARK|0.034|1.0
