name|code|imgSource|deckPerc|avgCount
Vicious Astraloud|65815684|https://images.ygoprodeck.com/images/cards_small/65815684.jpg|1.0|2.0
Scareclaw Light-Heart|53776969|https://images.ygoprodeck.com/images/cards_small/53776969.jpg|1.0|1.968
Visas Amritara|821049|https://images.ygoprodeck.com/images/cards_small/821049.jpg|1.0|1.0
Mannadium Trisukta|21368273|https://images.ygoprodeck.com/images/cards_small/21368273.jpg|1.0|1.0
Cross-Sheep|50277355|https://images.ygoprodeck.com/images/cards_small/50277355.jpg|1.0|1.0
Bystial Dis Pater|27572350|https://images.ygoprodeck.com/images/cards_small/27572350.jpg|0.937|1.011
Crimson Dragon|63436931|https://images.ygoprodeck.com/images/cards_small/63436931.jpg|0.905|1.0
S:P Little Knight|29301450|https://images.ygoprodeck.com/images/cards_small/29301450.jpg|0.895|1.024
Baronne de Fleur|84815190|https://images.ygoprodeck.com/images/cards_small/84815190.jpg|0.895|1.0
Accel Synchro Stardust Dragon|30983281|https://images.ygoprodeck.com/images/cards_small/30983281.jpg|0.853|1.0
Swordsoul Supreme Sovereign - Chengying|96633955|https://images.ygoprodeck.com/images/cards_small/96633955.jpg|0.684|1.0
Apollousa, Bow of the Goddess|4280258|https://images.ygoprodeck.com/images/cards_small/4280258.jpg|0.526|1.0
Accesscode Talker|86066372|https://images.ygoprodeck.com/images/cards_small/86066372.jpg|0.432|1.0
Chaos Angel|22850702|https://images.ygoprodeck.com/images/cards_small/22850702.jpg|0.4|1.0
Super Starslayer TY-PHON - Sky Crisis|93039339|https://images.ygoprodeck.com/images/cards_small/93039339.jpg|0.242|1.0
Dharc the Dark Charmer, Gloomy|8264361|https://images.ygoprodeck.com/images/cards_small/8264361.jpg|0.232|1.0
Knightmare Unicorn|38342335|https://images.ygoprodeck.com/images/cards_small/38342335.jpg|0.2|1.0
Abyss Dweller|21044178|https://images.ygoprodeck.com/images/cards_small/21044178.jpg|0.158|1.0
Icejade Gymir Aegirine|86682165|https://images.ygoprodeck.com/images/cards_small/86682165.jpg|0.095|1.0
Borreload Savage Dragon|27548199|https://images.ygoprodeck.com/images/cards_small/27548199.jpg|0.074|1.0
Infernal Flame Banshee|29423048|https://images.ygoprodeck.com/images/cards_small/29423048.jpg|0.063|1.0
Selene, Queen of the Master Magicians|45819647|https://images.ygoprodeck.com/images/cards_small/45819647.jpg|0.063|1.0
Borrelsword Dragon|85289965|https://images.ygoprodeck.com/images/cards_small/85289965.jpg|0.053|1.0
PSY-Framelord Omega|74586817|https://images.ygoprodeck.com/images/cards_small/74586817.jpg|0.042|1.0
Number 29: Mannequin Cat|54191698|https://images.ygoprodeck.com/images/cards_small/54191698.jpg|0.032|1.0
Crystal Clear Wing Synchro Dragon|59765225|https://images.ygoprodeck.com/images/cards_small/59765225.jpg|0.032|1.0
Hot Red Dragon Archfiend King Calamity|62242678|https://images.ygoprodeck.com/images/cards_small/62242678.jpg|0.032|1.0
Phantasmal Lord Ultimitl Bishbaalkin|90884403|https://images.ygoprodeck.com/images/cards_small/90884403.jpg|0.021|1.0
Underworld Goddess of the Closed World|98127546|https://images.ygoprodeck.com/images/cards_small/98127546.jpg|0.021|1.0
I:P Masquerena|65741786|https://images.ygoprodeck.com/images/cards_small/65741786.jpg|0.021|1.0
Thunder Dragon Colossus|15291624|https://images.ygoprodeck.com/images/cards_small/15291624.jpg|0.021|1.0
Centur-Ion Legatia|15982593|https://images.ygoprodeck.com/images/cards_small/15982593.jpg|0.011|1.0
Scarlight Red Dragon Archfiend|80666118|https://images.ygoprodeck.com/images/cards_small/80666118.jpg|0.011|1.0
Geomathmech Final Sigma|42632209|https://images.ygoprodeck.com/images/cards_small/42632209.jpg|0.011|1.0
Scareclaw Tri-Heart|59120809|https://images.ygoprodeck.com/images/cards_small/59120809.jpg|0.011|1.0
Stardust Dragon|44508094|https://images.ygoprodeck.com/images/cards_small/44508094.jpg|0.011|1.0
Number 38: Hope Harbinger Dragon Titanic Galaxy|63767246|https://images.ygoprodeck.com/images/cards_small/63767246.jpg|0.011|1.0
Sky Striker Ace - Azalea|98462037|https://images.ygoprodeck.com/images/cards_small/98462037.jpg|0.011|1.0
