imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/22850702.jpg|Chaos Angel|0.993|2.169
https://images.ygoprodeck.com/images/cards/71607202.jpg|Muckraker From the Underworld|0.993|1.689
https://images.ygoprodeck.com/images/cards/93039339.jpg|Super Starslayer TY-PHON - Sky Crisis|0.826|1.553
https://images.ygoprodeck.com/images/cards/29301450.jpg|S:P Little Knight|0.785|1.521
https://images.ygoprodeck.com/images/cards/98127546.jpg|Underworld Goddess of the Closed World|0.638|1.063
https://images.ygoprodeck.com/images/cards/90590303.jpg|Number 41: Bagooska the Terribly Tired Tapir|0.49|1.329
https://images.ygoprodeck.com/images/cards/8264361.jpg|Dharc the Dark Charmer, Gloomy|0.43|1.016
https://images.ygoprodeck.com/images/cards/94259633.jpg|Relinquished Anima|0.416|1.0
https://images.ygoprodeck.com/images/cards/24269961.jpg|Unchained Soul Lord of Yama|0.383|2.526
https://images.ygoprodeck.com/images/cards/29479265.jpg|Unchained Abomination|0.376|1.286
https://images.ygoprodeck.com/images/cards/93084621.jpg|Unchained Soul of Anguish|0.342|2.0
https://images.ygoprodeck.com/images/cards/67680512.jpg|Unchained Soul of Rage|0.329|2.061
https://images.ygoprodeck.com/images/cards/90448279.jpg|Divine Arsenal AA-ZEUS - Sky Thunder|0.268|1.025
https://images.ygoprodeck.com/images/cards/80532587.jpg|Elder Entity N'tss|0.208|1.935
https://images.ygoprodeck.com/images/cards/38342335.jpg|Knightmare Unicorn|0.181|1.0
https://images.ygoprodeck.com/images/cards/11765832.jpg|Garura, Wings of Resonant Life|0.161|1.125
https://images.ygoprodeck.com/images/cards/1482001.jpg|Clara & Rushka, the Ventriloduo|0.161|1.0
https://images.ygoprodeck.com/images/cards/41999284.jpg|Linkuriboh|0.141|1.048
https://images.ygoprodeck.com/images/cards/46772449.jpg|Evilswarm Exciton Knight|0.134|1.0
https://images.ygoprodeck.com/images/cards/1769875.jpg|Chimera the King of Phantom Beasts|0.128|1.0
https://images.ygoprodeck.com/images/cards/65741786.jpg|I:P Masquerena|0.121|1.222
https://images.ygoprodeck.com/images/cards/54757758.jpg|Mudragon of the Swamp|0.121|1.056
https://images.ygoprodeck.com/images/cards/21044178.jpg|Abyss Dweller|0.107|1.188
https://images.ygoprodeck.com/images/cards/65741787.jpg|I:P Masquerena|0.107|1.125
https://images.ygoprodeck.com/images/cards/10666000.jpg|Number 1: Infection Buzzking|0.101|1.067
https://images.ygoprodeck.com/images/cards/86066372.jpg|Accesscode Talker|0.101|1.0
https://images.ygoprodeck.com/images/cards/10019086.jpg|Tri-Brigade Arms Bucephalus II|0.081|1.083
https://images.ygoprodeck.com/images/cards/2857636.jpg|Knightmare Phoenix|0.081|1.0
https://images.ygoprodeck.com/images/cards/93854893.jpg|Dingirsu, the Orcust of the Evening Star|0.074|1.0
https://images.ygoprodeck.com/images/cards/49202162.jpg|Black Luster Soldier - Soldier of Chaos|0.067|1.0
https://images.ygoprodeck.com/images/cards/71818935.jpg|Moon of the Closed Heaven|0.06|1.0
https://images.ygoprodeck.com/images/cards/41209827.jpg|Starving Venom Fusion Dragon|0.054|1.125
https://images.ygoprodeck.com/images/cards/9940036.jpg|Mereologic Aggregator|0.04|1.0
https://images.ygoprodeck.com/images/cards/69601012.jpg|Berfomet the Mythical King of Phantom Beasts|0.04|1.0
https://images.ygoprodeck.com/images/cards/75452921.jpg|Knightmare Cerberus|0.04|1.0
https://images.ygoprodeck.com/images/cards/27552504.jpg|Beatrice, Lady of the Eternal|0.034|1.0
https://images.ygoprodeck.com/images/cards/84815190.jpg|Baronne de Fleur|0.034|1.0
https://images.ygoprodeck.com/images/cards/66011101.jpg|Number 60: Dugares the Timeless|0.034|1.0
https://images.ygoprodeck.com/images/cards/46640168.jpg|Fiendsmith's Lacrima|0.027|1.0
https://images.ygoprodeck.com/images/cards/2463794.jpg|Fiendsmith's Requiem|0.027|1.0
https://images.ygoprodeck.com/images/cards/90590304.jpg||0.027|1.0
https://images.ygoprodeck.com/images/cards/49867899.jpg|Fiendsmith's Sequence|0.027|1.0
https://images.ygoprodeck.com/images/cards/74586817.jpg|PSY-Framelord Omega|0.027|1.0
https://images.ygoprodeck.com/images/cards/82135803.jpg|Fiendsmith's Desirae|0.027|1.0
https://images.ygoprodeck.com/images/cards/98506199.jpg|Wind Pegasus @Ignister|0.027|1.0
