name|code|imgSource|deckPerc|avgCount
"Maxx ""C"""|23434538|https://images.ygoprodeck.com/images/cards_small/23434538.jpg|1.0|3.0
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|1.0|3.0
Fiendsmith Engraver|60764609|https://images.ygoprodeck.com/images/cards_small/60764609.jpg|1.0|2.923
Diabellstar the Black Witch|72270339|https://images.ygoprodeck.com/images/cards_small/72270339.jpg|1.0|2.385
Rescue-ACE Hydrant|37617348|https://images.ygoprodeck.com/images/cards_small/37617348.jpg|1.0|2.154
Rescue-ACE Air Lifter|65734501|https://images.ygoprodeck.com/images/cards_small/65734501.jpg|1.0|2.0
Rescue-ACE Preventer|41443249|https://images.ygoprodeck.com/images/cards_small/41443249.jpg|1.0|1.923
Fiendsmith's Tract|98567237|https://images.ygoprodeck.com/images/cards_small/98567237.jpg|1.0|1.385
Rescue-ACE Turbulence|37495766|https://images.ygoprodeck.com/images/cards_small/37495766.jpg|1.0|1.154
ALERT!|26372118|https://images.ygoprodeck.com/images/cards_small/26372118.jpg|1.0|1.0
EXTINGUISH!|99162522|https://images.ygoprodeck.com/images/cards_small/99162522.jpg|1.0|1.0
Fabled Lurrie|97651498|https://images.ygoprodeck.com/images/cards_small/97651498.jpg|1.0|1.0
RESCUE!|99984170|https://images.ygoprodeck.com/images/cards_small/99984170.jpg|1.0|1.0
EMERGENCY!|61292243|https://images.ygoprodeck.com/images/cards_small/61292243.jpg|1.0|1.0
CONTAIN!|62777823|https://images.ygoprodeck.com/images/cards_small/62777823.jpg|1.0|1.0
WANTED: Seeker of Sinful Spoils|80845034|https://images.ygoprodeck.com/images/cards_small/80845034.jpg|1.0|1.0
Original Sinful Spoils - Snake-Eye|89023486|https://images.ygoprodeck.com/images/cards_small/89023486.jpg|1.0|1.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.923|2.0
Reinforcement of the Army|32807846|https://images.ygoprodeck.com/images/cards_small/32807846.jpg|0.923|1.0
Rescue-ACE Impulse|38339996|https://images.ygoprodeck.com/images/cards_small/38339996.jpg|0.846|1.909
Rescue-ACE Fire Engine|90000652|https://images.ygoprodeck.com/images/cards_small/90000652.jpg|0.846|1.0
Rescue-ACE HQ|63899465|https://images.ygoprodeck.com/images/cards_small/63899465.jpg|0.846|1.0
Crossout Designator|65681983|https://images.ygoprodeck.com/images/cards_small/65681983.jpg|0.769|1.0
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|0.538|2.143
Bonfire|85106525|https://images.ygoprodeck.com/images/cards_small/85106525.jpg|0.462|1.833
Snake-Eyes Poplar|90241276|https://images.ygoprodeck.com/images/cards_small/90241276.jpg|0.462|1.167
Lacrima the Crimson Tears|28803166|https://images.ygoprodeck.com/images/cards_small/28803166.jpg|0.462|1.0
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.385|1.2
|66328392|https://images.ygoprodeck.com/images/cards_small/66328392.jpg|0.308|2.5
Droll & Lock Bird|94145021|https://images.ygoprodeck.com/images/cards_small/94145021.jpg|0.308|2.5
|94845588|https://images.ygoprodeck.com/images/cards_small/94845588.jpg|0.308|1.0
Rescue-ACE Fire Attacker|64612053|https://images.ygoprodeck.com/images/cards_small/64612053.jpg|0.308|1.0
Droll & Lock Bird|94145022|https://images.ygoprodeck.com/images/cards_small/94145022.jpg|0.154|2.5
Effect Veiler|97268402|https://images.ygoprodeck.com/images/cards_small/97268402.jpg|0.154|2.0
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.154|1.5
REINFORCE!|71948047|https://images.ygoprodeck.com/images/cards_small/71948047.jpg|0.154|1.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.077|2.0
Book of Eclipse|35480699|https://images.ygoprodeck.com/images/cards_small/35480699.jpg|0.077|2.0
Bystial Druiswurm|6637331|https://images.ygoprodeck.com/images/cards_small/6637331.jpg|0.077|1.0
Azamina Debtors|20934683|https://images.ygoprodeck.com/images/cards_small/20934683.jpg|0.077|1.0
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|0.077|1.0
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.077|1.0
