name|code|imgSource|deckPerc|avgCount
Red Rising Dragon|66141736|https://images.ygoprodeck.com/images/cards_small/66141736.jpg|1.0|3.0
Red Dragon Archfiend|70902743|https://images.ygoprodeck.com/images/cards_small/70902743.jpg|1.0|2.0
Bystial Dis Pater|27572350|https://images.ygoprodeck.com/images/cards_small/27572350.jpg|1.0|2.0
Kuibelt the Blade Dragon|87837090|https://images.ygoprodeck.com/images/cards_small/87837090.jpg|1.0|1.0
Scarlight Red Dragon Archfiend|80666118|https://images.ygoprodeck.com/images/cards_small/80666118.jpg|1.0|1.0
Void Ogre Dragon|81020646|https://images.ygoprodeck.com/images/cards_small/81020646.jpg|1.0|1.0
Hot Red Dragon Archfiend Abyss|9753964|https://images.ygoprodeck.com/images/cards_small/9753964.jpg|1.0|1.0
Scarred Dragon Archfiend|87451661|https://images.ygoprodeck.com/images/cards_small/87451661.jpg|1.0|1.0
Hot Red Dragon Archfiend Bane|36857073|https://images.ygoprodeck.com/images/cards_small/36857073.jpg|1.0|1.0
Hot Red Dragon Archfiend King Calamity|62242678|https://images.ygoprodeck.com/images/cards_small/62242678.jpg|1.0|1.0
Red Supernova Dragon|99585850|https://images.ygoprodeck.com/images/cards_small/99585850.jpg|1.0|1.0
