imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/35269904.jpg|Triple Tactics Thrust|1.0|1.833
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.833|2.0
https://images.ygoprodeck.com/images/cards/23002292.jpg|Red Reboot|0.833|1.0
https://images.ygoprodeck.com/images/cards/18144506.jpg|Harpie's Feather Duster|0.833|1.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.667|2.0
https://images.ygoprodeck.com/images/cards/83326048.jpg|Dimensional Barrier|0.667|1.0
https://images.ygoprodeck.com/images/cards/15693423.jpg|Evenly Matched|0.5|2.667
https://images.ygoprodeck.com/images/cards/13974207.jpg|Denko Sekka|0.5|2.333
https://images.ygoprodeck.com/images/cards/35405755.jpg|Kurikara Divincarnate|0.333|2.5
https://images.ygoprodeck.com/images/cards/73642296.jpg|Ghost Belle & Haunted Mansion|0.333|2.0
https://images.ygoprodeck.com/images/cards/29726552.jpg|Kumongous, the Sticky String Kaiju|0.333|2.0
https://images.ygoprodeck.com/images/cards/24508238.jpg|D.D. Crow|0.333|1.5
https://images.ygoprodeck.com/images/cards/6637331.jpg|Bystial Druiswurm|0.333|1.0
https://images.ygoprodeck.com/images/cards/33854624.jpg|Bystial Magnamhut|0.333|1.0
https://images.ygoprodeck.com/images/cards/82385847.jpg|Dinowrestler Pankratops|0.333|1.0
https://images.ygoprodeck.com/images/cards/43711255.jpg|Prohibition|0.167|3.0
https://images.ygoprodeck.com/images/cards/52038441.jpg|Ghost Mourner & Moonlit Chill|0.167|2.0
https://images.ygoprodeck.com/images/cards/14532163.jpg|Lightning Storm|0.167|2.0
https://images.ygoprodeck.com/images/cards/85692042.jpg|Primathmech Alembertian|0.167|1.0
https://images.ygoprodeck.com/images/cards/2956282.jpg|Naturia Barkion|0.167|1.0
https://images.ygoprodeck.com/images/cards/33198837.jpg|Naturia Beast|0.167|1.0
