imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/30430448.jpg|Runick Freezing Curses|1.0|3.0
https://images.ygoprodeck.com/images/cards/31562086.jpg|Runick Tip|1.0|3.0
https://images.ygoprodeck.com/images/cards/68957034.jpg|Runick Flashing Fire|1.0|2.996
https://images.ygoprodeck.com/images/cards/94445733.jpg|Runick Destruction|1.0|2.992
https://images.ygoprodeck.com/images/cards/67835547.jpg|Runick Slumber|1.0|2.938
https://images.ygoprodeck.com/images/cards/92107604.jpg|Runick Fountain|1.0|2.047
https://images.ygoprodeck.com/images/cards/66712905.jpg|Runick Dispelling|0.759|1.221
https://images.ygoprodeck.com/images/cards/93229151.jpg|Runick Smiting Storm|0.735|1.042
https://images.ygoprodeck.com/images/cards/20618850.jpg|Runick Golden Droplet|0.397|1.029
https://images.ygoprodeck.com/images/cards/82732705.jpg|Skill Drain|0.358|2.772
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.335|1.977
https://images.ygoprodeck.com/images/cards/24207889.jpg|There Can Be Only One|0.323|1.361
https://images.ygoprodeck.com/images/cards/90846359.jpg|Rivalry of Warlords|0.311|1.325
https://images.ygoprodeck.com/images/cards/98645731.jpg|Pot of Duality|0.304|2.897
https://images.ygoprodeck.com/images/cards/73628505.jpg|Terraforming|0.3|1.0
https://images.ygoprodeck.com/images/cards/59750328.jpg|Card of Demise|0.296|1.0
https://images.ygoprodeck.com/images/cards/15693423.jpg|Evenly Matched|0.28|2.861
https://images.ygoprodeck.com/images/cards/35261759.jpg|Pot of Desires|0.272|1.857
https://images.ygoprodeck.com/images/cards/76145933.jpg|Spright Blue|0.261|2.925
https://images.ygoprodeck.com/images/cards/75922381.jpg|Spright Red|0.261|1.06
https://images.ygoprodeck.com/images/cards/2311090.jpg|Spright Carrot|0.257|1.03
https://images.ygoprodeck.com/images/cards/13533678.jpg|Spright Jet|0.245|1.635
https://images.ygoprodeck.com/images/cards/15443125.jpg|Spright Starter|0.245|1.508
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|0.226|2.879
https://images.ygoprodeck.com/images/cards/53334471.jpg|Gozen Match|0.218|1.232
https://images.ygoprodeck.com/images/cards/60306277.jpg|Synchro Zone|0.214|2.127
https://images.ygoprodeck.com/images/cards/32181268.jpg|Amano-Iwato|0.191|1.959
https://images.ygoprodeck.com/images/cards/33782437.jpg|One Day of Peace|0.187|1.0
https://images.ygoprodeck.com/images/cards/19403423.jpg|Time-Tearing Morganite|0.175|1.467
https://images.ygoprodeck.com/images/cards/81674782.jpg|Dimensional Fissure|0.163|1.738
https://images.ygoprodeck.com/images/cards/93454062.jpg|Naturia Mole Cricket|0.144|3.0
https://images.ygoprodeck.com/images/cards/29942771.jpg|Naturia Camellia|0.144|3.0
https://images.ygoprodeck.com/images/cards/3734202.jpg|Naturia Sacred Tree|0.144|2.946
https://images.ygoprodeck.com/images/cards/73810864.jpg|Live☆Twin Lil-la|0.144|2.946
https://images.ygoprodeck.com/images/cards/34813545.jpg|Naturia Blessing|0.144|2.865
https://images.ygoprodeck.com/images/cards/36326160.jpg|Live☆Twin Ki-sikil|0.144|2.514
https://images.ygoprodeck.com/images/cards/77066768.jpg|Card Scanner|0.144|1.0
https://images.ygoprodeck.com/images/cards/7478431.jpg|Naturia Sunflower|0.144|1.0
https://images.ygoprodeck.com/images/cards/54257392.jpg|Live☆Twin Ki-sikil Frost|0.136|1.0
https://images.ygoprodeck.com/images/cards/37582948.jpg|Live☆Twin Sunny's Snitch|0.128|1.515
https://images.ygoprodeck.com/images/cards/33854624.jpg|Bystial Magnamhut|0.128|1.212
https://images.ygoprodeck.com/images/cards/6637331.jpg|Bystial Druiswurm|0.128|1.212
https://images.ygoprodeck.com/images/cards/44656491.jpg|Messenger of Peace|0.109|2.5
https://images.ygoprodeck.com/images/cards/32731036.jpg|The Bystial Lubellion|0.101|2.769
https://images.ygoprodeck.com/images/cards/34090915.jpg|Branded Regained|0.101|1.654
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.097|1.0
https://images.ygoprodeck.com/images/cards/35726888.jpg|Foolish Burial Goods|0.089|1.435
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.086|2.5
https://images.ygoprodeck.com/images/cards/60242223.jpg|Bystial Saronir|0.086|1.545
https://images.ygoprodeck.com/images/cards/72656408.jpg|Bystial Baldrake|0.082|1.0
https://images.ygoprodeck.com/images/cards/15397015.jpg|Inspector Boarder|0.078|2.2
https://images.ygoprodeck.com/images/cards/88836438.jpg|Spright Smashers|0.074|1.0
https://images.ygoprodeck.com/images/cards/10045474.jpg|Infinite Impermanence|0.07|2.833
https://images.ygoprodeck.com/images/cards/102380.jpg|Lava Golem|0.066|2.765
https://images.ygoprodeck.com/images/cards/70368879.jpg|Upstart Goblin|0.066|2.353
https://images.ygoprodeck.com/images/cards/35405755.jpg|Kurikara Divincarnate|0.066|2.118
https://images.ygoprodeck.com/images/cards/28004531.jpg|Rex, Freight Fur Hire|0.062|2.938
https://images.ygoprodeck.com/images/cards/94073244.jpg|Donpa, Marksman Fur Hire|0.062|1.0
https://images.ygoprodeck.com/images/cards/45883110.jpg|Guiding Quem, the Virtuous|0.058|2.867
https://images.ygoprodeck.com/images/cards/54693926.jpg|Dark Ruler No More|0.058|2.467
https://images.ygoprodeck.com/images/cards/38916526.jpg|Rafale, Champion Fur Hire|0.058|1.0
https://images.ygoprodeck.com/images/cards/47325505.jpg|Fossil Dig|0.054|2.857
https://images.ygoprodeck.com/images/cards/24299458.jpg|Forbidden Droplet|0.054|2.429
https://images.ygoprodeck.com/images/cards/83266092.jpg|Grave of the Super Ancient Organism|0.054|1.429
https://images.ygoprodeck.com/images/cards/93850652.jpg|Beat, Bladesman Fur Hire|0.054|1.0
https://images.ygoprodeck.com/images/cards/48214588.jpg|Rookie Fur Hire|0.054|1.0
https://images.ygoprodeck.com/images/cards/45005708.jpg|The Bystial Aluber|0.054|1.0
https://images.ygoprodeck.com/images/cards/98385955.jpg|Silvy of the White Forest|0.051|3.0
https://images.ygoprodeck.com/images/cards/61980241.jpg|Elzette of the White Forest|0.051|2.846
https://images.ygoprodeck.com/images/cards/24779554.jpg|Rucia of the White Forest|0.051|2.462
https://images.ygoprodeck.com/images/cards/70744296.jpg|Ipiria|0.051|1.308
https://images.ygoprodeck.com/images/cards/62995268.jpg|Woes of the White Forest|0.051|1.077
https://images.ygoprodeck.com/images/cards/25926710.jpg|Kelbek the Ancient Vanguard|0.047|1.417
https://images.ygoprodeck.com/images/cards/63542003.jpg|Keldo the Sacred Protector|0.047|1.417
https://images.ygoprodeck.com/images/cards/91405870.jpg|Mayhem Fur Hire|0.047|1.167
https://images.ygoprodeck.com/images/cards/76722334.jpg|Capshell|0.047|1.0
https://images.ygoprodeck.com/images/cards/55273560.jpg|Incredible Ecclesia, the Virtuous|0.043|1.545
https://images.ygoprodeck.com/images/cards/82489470.jpg|The Golden Swordsoul|0.043|1.0
https://images.ygoprodeck.com/images/cards/28954097.jpg|Mirror Swordknight|0.039|3.0
https://images.ygoprodeck.com/images/cards/23076639.jpg|Gazelle the King of Mythical Claws|0.039|2.8
https://images.ygoprodeck.com/images/cards/55461744.jpg|Big-Winged Berfomet|0.039|2.5
https://images.ygoprodeck.com/images/cards/63136489.jpg|Chimera Fusion|0.039|2.2
https://images.ygoprodeck.com/images/cards/55063751.jpg|Gameciel, the Sea Turtle Kaiju|0.039|2.1
https://images.ygoprodeck.com/images/cards/92565383.jpg|Cornfield Coatl|0.039|1.8
