imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.754|2.038
https://images.ygoprodeck.com/images/cards/23002292.jpg|Red Reboot|0.681|1.0
https://images.ygoprodeck.com/images/cards/23516703.jpg|Summon Limit|0.587|2.704
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.522|1.472
https://images.ygoprodeck.com/images/cards/73642296.jpg|Ghost Belle & Haunted Mansion|0.464|1.969
https://images.ygoprodeck.com/images/cards/15693423.jpg|Evenly Matched|0.449|2.355
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.384|2.226
https://images.ygoprodeck.com/images/cards/97268402.jpg|Effect Veiler|0.37|1.784
https://images.ygoprodeck.com/images/cards/18144507.jpg|Harpie's Feather Duster|0.29|1.0
https://images.ygoprodeck.com/images/cards/81674782.jpg|Dimensional Fissure|0.275|2.421
https://images.ygoprodeck.com/images/cards/69452756.jpg|Unending Nightmare|0.232|2.281
https://images.ygoprodeck.com/images/cards/35269904.jpg|Triple Tactics Thrust|0.232|1.281
https://images.ygoprodeck.com/images/cards/8267140.jpg|Cosmic Cyclone|0.21|2.517
https://images.ygoprodeck.com/images/cards/83326048.jpg|Dimensional Barrier|0.188|1.615
https://images.ygoprodeck.com/images/cards/18144506.jpg|Harpie's Feather Duster|0.188|1.0
https://images.ygoprodeck.com/images/cards/24508238.jpg|D.D. Crow|0.174|1.75
https://images.ygoprodeck.com/images/cards/34267821.jpg|Artifact Lancea|0.159|2.091
https://images.ygoprodeck.com/images/cards/46502744.jpg|"Retaliating ""C"""|0.13|2.389
https://images.ygoprodeck.com/images/cards/91800273.jpg|Dimension Shifter|0.13|1.944
https://images.ygoprodeck.com/images/cards/52038441.jpg|Ghost Mourner & Moonlit Chill|0.13|1.222
https://images.ygoprodeck.com/images/cards/6637331.jpg|Bystial Druiswurm|0.116|1.0
https://images.ygoprodeck.com/images/cards/33854624.jpg|Bystial Magnamhut|0.116|1.0
https://images.ygoprodeck.com/images/cards/10000080.jpg|The Winged Dragon of Ra - Sphere Mode|0.109|2.267
https://images.ygoprodeck.com/images/cards/94145022.jpg|Droll & Lock Bird|0.109|2.133
