imgSource|name|% of decks|count
https://images.ygoprodeck.com/images/cards/23434538.jpg|"Maxx ""C"""|1.0|2.996
https://images.ygoprodeck.com/images/cards/72270339.jpg|Diabellstar the Black Witch|1.0|2.91
https://images.ygoprodeck.com/images/cards/9674034.jpg|Snake-Eye Ash|1.0|2.077
https://images.ygoprodeck.com/images/cards/80845034.jpg|WANTED: Seeker of Sinful Spoils|1.0|1.773
https://images.ygoprodeck.com/images/cards/89023486.jpg|Original Sinful Spoils - Snake-Eye|1.0|1.3
https://images.ygoprodeck.com/images/cards/48452496.jpg|Snake-Eyes Flamberge Dragon|1.0|1.227
https://images.ygoprodeck.com/images/cards/14558127.jpg|Ash Blossom & Joyous Spring|0.996|3.0
https://images.ygoprodeck.com/images/cards/24224830.jpg|Called by the Grave|0.996|2.0
https://images.ygoprodeck.com/images/cards/45663742.jpg|Snake-Eye Oak|0.996|1.073
https://images.ygoprodeck.com/images/cards/90241276.jpg|Snake-Eyes Poplar|0.991|2.433
https://images.ygoprodeck.com/images/cards/65681983.jpg|Crossout Designator|0.97|1.0
https://images.ygoprodeck.com/images/cards/10045474.jpg|Infinite Impermanence|0.961|2.911
https://images.ygoprodeck.com/images/cards/85106525.jpg|Bonfire|0.961|2.683
https://images.ygoprodeck.com/images/cards/53639887.jpg|Divine Temple of the Snake-Eye|0.815|1.142
https://images.ygoprodeck.com/images/cards/97268402.jpg|Effect Veiler|0.79|2.413
https://images.ygoprodeck.com/images/cards/27260347.jpg|Snake-Eyes Diabellstar|0.622|1.0
https://images.ygoprodeck.com/images/cards/25311006.jpg|Triple Tactics Talent|0.605|1.362
https://images.ygoprodeck.com/images/cards/27204311.jpg|Nibiru, the Primal Being|0.511|1.294
https://images.ygoprodeck.com/images/cards/97651498.jpg|Fabled Lurrie|0.472|1.0
https://images.ygoprodeck.com/images/cards/60764609.jpg|Fiendsmith Engraver|0.442|2.67
https://images.ygoprodeck.com/images/cards/98567237.jpg|Fiendsmith's Tract|0.442|1.68
https://images.ygoprodeck.com/images/cards/38511382.jpg|Sinful Spoils of Betrayal - Silvera|0.416|1.0
https://images.ygoprodeck.com/images/cards/12058741.jpg|Snake-Eye Birch|0.412|1.01
https://images.ygoprodeck.com/images/cards/26700718.jpg|Dramatic Snake-Eye Chase|0.339|1.0
https://images.ygoprodeck.com/images/cards/94145021.jpg|Droll & Lock Bird|0.335|1.936
https://images.ygoprodeck.com/images/cards/2295440.jpg|One for One|0.292|1.0
https://images.ygoprodeck.com/images/cards/28803166.jpg|Lacrima the Crimson Tears|0.236|1.036
https://images.ygoprodeck.com/images/cards/66328392.jpg||0.189|2.75
https://images.ygoprodeck.com/images/cards/94845588.jpg||0.189|1.023
https://images.ygoprodeck.com/images/cards/42141493.jpg||0.185|2.698
https://images.ygoprodeck.com/images/cards/94145022.jpg|Droll & Lock Bird|0.159|2.108
https://images.ygoprodeck.com/images/cards/24299458.jpg|Forbidden Droplet|0.112|1.692
https://images.ygoprodeck.com/images/cards/73642296.jpg|Ghost Belle & Haunted Mansion|0.112|1.231
https://images.ygoprodeck.com/images/cards/24081957.jpg|Sinful Spoils of Subversion - Snake-Eye|0.086|1.0
https://images.ygoprodeck.com/images/cards/9742784.jpg|Jet Synchron|0.086|1.0
https://images.ygoprodeck.com/images/cards/59438930.jpg|Ghost Ogre & Snow Rabbit|0.082|1.158
https://images.ygoprodeck.com/images/cards/97631303.jpg|Magicians' Souls|0.069|1.625
https://images.ygoprodeck.com/images/cards/82732705.jpg|Skill Drain|0.06|1.0
https://images.ygoprodeck.com/images/cards/71278040.jpg|Parallel eXceed|0.056|3.0
https://images.ygoprodeck.com/images/cards/33854624.jpg|Bystial Magnamhut|0.056|1.0
https://images.ygoprodeck.com/images/cards/6637331.jpg|Bystial Druiswurm|0.056|1.0
https://images.ygoprodeck.com/images/cards/23516703.jpg|Summon Limit|0.052|1.167
https://images.ygoprodeck.com/images/cards/84211599.jpg|Pot of Prosperity|0.043|1.0
https://images.ygoprodeck.com/images/cards/67616300.jpg|Chicken Game|0.039|2.667
https://images.ygoprodeck.com/images/cards/35405755.jpg|Kurikara Divincarnate|0.039|1.0
https://images.ygoprodeck.com/images/cards/101205017.jpg||0.03|2.857
https://images.ygoprodeck.com/images/cards/101205061.jpg||0.03|2.0
https://images.ygoprodeck.com/images/cards/48130397.jpg|Super Polymerization|0.03|1.857
https://images.ygoprodeck.com/images/cards/24207889.jpg|There Can Be Only One|0.03|1.0
https://images.ygoprodeck.com/images/cards/24508238.jpg|D.D. Crow|0.021|1.4
https://images.ygoprodeck.com/images/cards/73628505.jpg|Terraforming|0.021|1.0
https://images.ygoprodeck.com/images/cards/51405049.jpg|Where Arf Thou?|0.017|1.75
https://images.ygoprodeck.com/images/cards/38814750.jpg|PSY-Framegear Gamma|0.017|1.0
https://images.ygoprodeck.com/images/cards/49036338.jpg|PSY-Frame Driver|0.017|1.0
https://images.ygoprodeck.com/images/cards/69540484.jpg|Kashtira Birth|0.017|1.0
https://images.ygoprodeck.com/images/cards/68304193.jpg|Kashtira Unicorn|0.017|1.0
https://images.ygoprodeck.com/images/cards/71832012.jpg|Pressured Planet Wraitsoth|0.017|1.0
https://images.ygoprodeck.com/images/cards/83764718.jpg|Monster Reborn|0.017|1.0
https://images.ygoprodeck.com/images/cards/2526224.jpg|Fire King High Avatar Kirin|0.013|2.333
https://images.ygoprodeck.com/images/cards/52038441.jpg|Ghost Mourner & Moonlit Chill|0.013|1.667
https://images.ygoprodeck.com/images/cards/18621798.jpg|Fire King Avatar Arvata|0.013|1.333
https://images.ygoprodeck.com/images/cards/44822037.jpg|Angel Statue - Azurune|0.013|1.0
https://images.ygoprodeck.com/images/cards/66431519.jpg|Sacred Fire King Garunix|0.013|1.0
https://images.ygoprodeck.com/images/cards/57554544.jpg|Fire King Island|0.013|1.0
https://images.ygoprodeck.com/images/cards/90681088.jpg|Legendary Fire King Ponix|0.013|1.0
https://images.ygoprodeck.com/images/cards/35269904.jpg|Triple Tactics Thrust|0.013|1.0
https://images.ygoprodeck.com/images/cards/53329234.jpg|Sinful Spoils of Slumber - Morrian|0.013|1.0
https://images.ygoprodeck.com/images/cards/19254117.jpg|Rise to Full Height|0.013|1.0
https://images.ygoprodeck.com/images/cards/65305978.jpg|Fire King Sanctuary|0.013|1.0
https://images.ygoprodeck.com/images/cards/4031928.jpg|Change of Heart|0.013|1.0
https://images.ygoprodeck.com/images/cards/91706817.jpg|Angel of Blue Tears|0.013|1.0
https://images.ygoprodeck.com/images/cards/101205001.jpg||0.009|3.0
https://images.ygoprodeck.com/images/cards/101206055.jpg||0.009|3.0
https://images.ygoprodeck.com/images/cards/40366667.jpg||0.009|3.0
https://images.ygoprodeck.com/images/cards/84941194.jpg|Imsety, Glory of Horus|0.009|3.0
https://images.ygoprodeck.com/images/cards/16528181.jpg|King's Sarcophagus|0.009|1.5
https://images.ygoprodeck.com/images/cards/8267140.jpg|Cosmic Cyclone|0.009|1.5
https://images.ygoprodeck.com/images/cards/101205002.jpg||0.009|1.0
https://images.ygoprodeck.com/images/cards/20934683.jpg||0.009|1.0
https://images.ygoprodeck.com/images/cards/101206053.jpg||0.009|1.0
https://images.ygoprodeck.com/images/cards/11335209.jpg|Duamutef, Blessing of Horus|0.009|1.0
https://images.ygoprodeck.com/images/cards/16240772.jpg|Sinful Spoils of Doom - Rciela|0.009|1.0
https://images.ygoprodeck.com/images/cards/18144507.jpg|Harpie's Feather Duster|0.009|1.0
https://images.ygoprodeck.com/images/cards/33746252.jpg|Majesty's Fiend|0.009|1.0
https://images.ygoprodeck.com/images/cards/1984618.jpg|Nadir Servant|0.004|3.0
https://images.ygoprodeck.com/images/cards/95457011.jpg|Edea the Heavenly Squire|0.004|3.0
https://images.ygoprodeck.com/images/cards/83334932.jpg|Superheavy Samurai Motorbike|0.004|3.0
https://images.ygoprodeck.com/images/cards/49238328.jpg|Pot of Extravagance|0.004|3.0
https://images.ygoprodeck.com/images/cards/84192580.jpg|Mulcharmy Purulia|0.004|3.0
https://images.ygoprodeck.com/images/cards/70155677.jpg|Dreaming Nemleria|0.004|3.0
https://images.ygoprodeck.com/images/cards/14558128.jpg|Ash Blossom & Joyous Spring|0.004|3.0
https://images.ygoprodeck.com/images/cards/44843954.jpg|Sweet Dreams, Nemleria|0.004|3.0
https://images.ygoprodeck.com/images/cards/82112494.jpg|Superheavy Samurai Prodigy Wakaushi|0.004|3.0
https://images.ygoprodeck.com/images/cards/18236002.jpg|Prank-Kids Lampsies|0.004|2.0
https://images.ygoprodeck.com/images/cards/19211362.jpg|Nemeses Flag|0.004|2.0
https://images.ygoprodeck.com/images/cards/15171722.jpg|Evolsaur Lios|0.004|2.0
https://images.ygoprodeck.com/images/cards/34267821.jpg|Artifact Lancea|0.004|2.0
https://images.ygoprodeck.com/images/cards/78661338.jpg|Fantastical Dragon Phantazmay|0.004|2.0
https://images.ygoprodeck.com/images/cards/52038442.jpg|Ghost Mourner & Moonlit Chill|0.004|2.0
https://images.ygoprodeck.com/images/cards/64664373.jpg|Metaltronus|0.004|2.0
https://images.ygoprodeck.com/images/cards/19510093.jpg|Superheavy Samurai Monk Big Benkei|0.004|2.0
https://images.ygoprodeck.com/images/cards/35059553.jpg|Kaiser Colosseum|0.004|2.0
https://images.ygoprodeck.com/images/cards/72090076.jpg|Nemeses Corridor|0.004|2.0
https://images.ygoprodeck.com/images/cards/74100225.jpg|Evo-Singularity|0.004|1.0
https://images.ygoprodeck.com/images/cards/101205003.jpg||0.004|1.0
https://images.ygoprodeck.com/images/cards/13046291.jpg|Evoltile Megachirella|0.004|1.0
https://images.ygoprodeck.com/images/cards/17550376.jpg|Nemleria Dream Defender - Oreiller|0.004|1.0
https://images.ygoprodeck.com/images/cards/55725117.jpg|Prank-Kids Dropsies|0.004|1.0
https://images.ygoprodeck.com/images/cards/101205053.jpg||0.004|1.0
https://images.ygoprodeck.com/images/cards/101205054.jpg||0.004|1.0
https://images.ygoprodeck.com/images/cards/78391364.jpg|Superheavy Samurai Scales|0.004|1.0
https://images.ygoprodeck.com/images/cards/81119816.jpg|Prank-Kids Fansies|0.004|1.0
https://images.ygoprodeck.com/images/cards/16269385.jpg|Prank-Kids Place|0.004|1.0
https://images.ygoprodeck.com/images/cards/79169622.jpg|Glacial Beast Polar Penguin|0.004|1.0
https://images.ygoprodeck.com/images/cards/83326048.jpg|Dimensional Barrier|0.004|1.0
https://images.ygoprodeck.com/images/cards/46412900.jpg|Volcanic Emperor|0.004|1.0
https://images.ygoprodeck.com/images/cards/21011044.jpg|Shaddoll Schism|0.004|1.0
https://images.ygoprodeck.com/images/cards/95500396.jpg|Superheavy Samurai Soulpeacemaker|0.004|1.0
