name|code|imgSource|deckPerc|avgCount
Heavy Forward|34721681|https://images.ygoprodeck.com/images/cards_small/34721681.jpg|1.0|2.75
Infinitrack Harvester|35645105|https://images.ygoprodeck.com/images/cards_small/35645105.jpg|1.0|2.5
Infinitrack Brutal Dozer|76830505|https://images.ygoprodeck.com/images/cards_small/76830505.jpg|1.0|2.0
Heavy Freight Train Derricrane|13647631|https://images.ygoprodeck.com/images/cards_small/13647631.jpg|1.0|1.5
Super Express Bullet Train|52481437|https://images.ygoprodeck.com/images/cards_small/52481437.jpg|1.0|1.25
Infinitrack Trencher|61912252|https://images.ygoprodeck.com/images/cards_small/61912252.jpg|1.0|1.25
Infinitrack Tunneller|97316367|https://images.ygoprodeck.com/images/cards_small/97316367.jpg|1.0|1.0
Ancient Gear Box|60953949|https://images.ygoprodeck.com/images/cards_small/60953949.jpg|1.0|1.0
Machina Redeployment|86852702|https://images.ygoprodeck.com/images/cards_small/86852702.jpg|0.875|3.0
Machina Overdrive|59741415|https://images.ygoprodeck.com/images/cards_small/59741415.jpg|0.875|1.857
Machina Fortress|5556499|https://images.ygoprodeck.com/images/cards_small/5556499.jpg|0.875|1.286
Machina Citadel|87074380|https://images.ygoprodeck.com/images/cards_small/87074380.jpg|0.875|1.0
Urgent Schedule|25274141|https://images.ygoprodeck.com/images/cards_small/25274141.jpg|0.75|2.667
Machina Metalcruncher|69838761|https://images.ygoprodeck.com/images/cards_small/69838761.jpg|0.5|3.0
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.5|3.0
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|0.5|2.5
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|0.5|2.5
Gozen Match|53334471|https://images.ygoprodeck.com/images/cards_small/53334471.jpg|0.5|2.5
Infinitrack Anchor Drill|62034800|https://images.ygoprodeck.com/images/cards_small/62034800.jpg|0.5|1.25
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.5|1.0
Machina Gearframe|42940404|https://images.ygoprodeck.com/images/cards_small/42940404.jpg|0.375|3.0
Rivalry of Warlords|90846359|https://images.ygoprodeck.com/images/cards_small/90846359.jpg|0.375|2.333
"Therion ""King"" Regulus"|10604644|https://images.ygoprodeck.com/images/cards_small/10604644.jpg|0.375|1.667
Machina Unclaspare|45674286|https://images.ygoprodeck.com/images/cards_small/45674286.jpg|0.375|1.0
Machina Ruinforce|46033517|https://images.ygoprodeck.com/images/cards_small/46033517.jpg|0.375|1.0
Flying Pegasus Railroad Stampede|88875132|https://images.ygoprodeck.com/images/cards_small/88875132.jpg|0.375|1.0
Torrential Tribute|53582587|https://images.ygoprodeck.com/images/cards_small/53582587.jpg|0.25|3.0
Revolving Switchyard|76136345|https://images.ygoprodeck.com/images/cards_small/76136345.jpg|0.25|2.0
Vernusylph of the Flourishing Hills|9350312|https://images.ygoprodeck.com/images/cards_small/9350312.jpg|0.25|2.0
Vernusylph of the Misting Seedlings|81519836|https://images.ygoprodeck.com/images/cards_small/81519836.jpg|0.25|2.0
Night Express Knight|51126152|https://images.ygoprodeck.com/images/cards_small/51126152.jpg|0.25|1.5
Infinitrack Road Roller|5205146|https://images.ygoprodeck.com/images/cards_small/5205146.jpg|0.25|1.0
Vernusylph of the Awakening Forests|36745317|https://images.ygoprodeck.com/images/cards_small/36745317.jpg|0.25|1.0
Monster Reborn|83764719|https://images.ygoprodeck.com/images/cards_small/83764719.jpg|0.25|1.0
Vernusylph of the Thawing Mountains|9238125|https://images.ygoprodeck.com/images/cards_small/9238125.jpg|0.25|1.0
"Karakuri Merchant mdl 177 ""Inashichi"""|30230789|https://images.ygoprodeck.com/images/cards_small/30230789.jpg|0.125|3.0
Superheavy Samurai Motorbike|83334932|https://images.ygoprodeck.com/images/cards_small/83334932.jpg|0.125|3.0
Artifact Lancea|34267821|https://images.ygoprodeck.com/images/cards_small/34267821.jpg|0.125|3.0
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.125|3.0
"Karakuri Strategist mdl 248 ""Nishipachi"""|66625883|https://images.ygoprodeck.com/images/cards_small/66625883.jpg|0.125|3.0
Superheavy Samurai Prodigy Wakaushi|82112494|https://images.ygoprodeck.com/images/cards_small/82112494.jpg|0.125|3.0
Cosmic Cyclone|8267140|https://images.ygoprodeck.com/images/cards_small/8267140.jpg|0.125|2.0
Interrupted Kaiju Slumber|99330325|https://images.ygoprodeck.com/images/cards_small/99330325.jpg|0.125|2.0
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.125|2.0
Forbidden Chalice|25789292|https://images.ygoprodeck.com/images/cards_small/25789292.jpg|0.125|2.0
Imperial Order|61740673|https://images.ygoprodeck.com/images/cards_small/61740673.jpg|0.125|1.0
E.M.R.|17427333|https://images.ygoprodeck.com/images/cards_small/17427333.jpg|0.125|1.0
Aussa the Earth Channeler|62803464|https://images.ygoprodeck.com/images/cards_small/62803464.jpg|0.125|1.0
"Karakuri Komachi mdl 224 ""Ninishi"""|24621460|https://images.ygoprodeck.com/images/cards_small/24621460.jpg|0.125|1.0
