name|code|imgSource|deckPerc|avgCount
Infinitrack Goliath|23689428|https://images.ygoprodeck.com/images/cards_small/23689428.jpg|1.0|2.375
Superdreadnought Rail Cannon Gustav Max|56910167|https://images.ygoprodeck.com/images/cards_small/56910167.jpg|1.0|1.25
Double Headed Anger Knuckle|146746|https://images.ygoprodeck.com/images/cards_small/146746.jpg|1.0|1.125
Infinitrack River Stormer|24701066|https://images.ygoprodeck.com/images/cards_small/24701066.jpg|1.0|1.0
Superdreadnought Rail Cannon Juggernaut Liebe|26096328|https://images.ygoprodeck.com/images/cards_small/26096328.jpg|1.0|1.0
Ancient Gear Ballista|10547580|https://images.ygoprodeck.com/images/cards_small/10547580.jpg|1.0|1.0
Divine Arsenal AA-ZEUS - Sky Thunder|90448279|https://images.ygoprodeck.com/images/cards_small/90448279.jpg|0.875|1.143
Number 81: Superdreadnought Rail Cannon Super Dora|49032236|https://images.ygoprodeck.com/images/cards_small/49032236.jpg|0.875|1.0
Infinitrack Earth Slicer|97584719|https://images.ygoprodeck.com/images/cards_small/97584719.jpg|0.875|1.0
Phantom Fortress Enterblathnir|95113856|https://images.ygoprodeck.com/images/cards_small/95113856.jpg|0.75|1.0
Qliphort Genius|22423493|https://images.ygoprodeck.com/images/cards_small/22423493.jpg|0.75|1.0
Gear Gigant X|28912357|https://images.ygoprodeck.com/images/cards_small/28912357.jpg|0.5|1.0
Platinum Gadget|40216089|https://images.ygoprodeck.com/images/cards_small/40216089.jpg|0.375|1.0
Dingirsu, the Orcust of the Evening Star|93854893|https://images.ygoprodeck.com/images/cards_small/93854893.jpg|0.375|1.0
Skypalace Gangaridai|3814632|https://images.ygoprodeck.com/images/cards_small/3814632.jpg|0.25|1.0
"Karakuri Steel Shogun mdl 00X ""Bureido"""|66976526|https://images.ygoprodeck.com/images/cards_small/66976526.jpg|0.125|3.0
Gaia Saber, the Lightning Shadow|67598234|https://images.ygoprodeck.com/images/cards_small/67598234.jpg|0.125|1.0
Gaia Dragon, the Thunder Charger|91949988|https://images.ygoprodeck.com/images/cards_small/91949988.jpg|0.125|1.0
Knightmare Phoenix|2857636|https://images.ygoprodeck.com/images/cards_small/2857636.jpg|0.125|1.0
Linkuriboh|41999284|https://images.ygoprodeck.com/images/cards_small/41999284.jpg|0.125|1.0
Jormungandr, Generaider Boss of Eternity|2665273|https://images.ygoprodeck.com/images/cards_small/2665273.jpg|0.125|1.0
Deskbot Jet|89544521|https://images.ygoprodeck.com/images/cards_small/89544521.jpg|0.125|1.0
Laevatein, Generaider Boss of Shadows|74615388|https://images.ygoprodeck.com/images/cards_small/74615388.jpg|0.125|1.0
"Karakuri Shogun mdl 00 ""Burei"""|23874409|https://images.ygoprodeck.com/images/cards_small/23874409.jpg|0.125|1.0
Black Luster Soldier - Soldier of Chaos|49202162|https://images.ygoprodeck.com/images/cards_small/49202162.jpg|0.125|1.0
