name|code|imgSource|deckPerc|avgCount
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.781|1.78
Harpie's Feather Duster|18144506|https://images.ygoprodeck.com/images/cards_small/18144506.jpg|0.484|1.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.453|1.966
Summon Limit|23516703|https://images.ygoprodeck.com/images/cards_small/23516703.jpg|0.438|2.286
Ghost Ogre & Snow Rabbit|59438930|https://images.ygoprodeck.com/images/cards_small/59438930.jpg|0.438|1.679
Cosmic Cyclone|8267140|https://images.ygoprodeck.com/images/cards_small/8267140.jpg|0.422|2.185
Anti-Spell Fragrance|58921041|https://images.ygoprodeck.com/images/cards_small/58921041.jpg|0.406|2.269
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.391|1.32
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|0.328|1.0
Dimensional Barrier|83326048|https://images.ygoprodeck.com/images/cards_small/83326048.jpg|0.312|1.8
Heavy Storm|19613556|https://images.ygoprodeck.com/images/cards_small/19613556.jpg|0.312|1.0
Harpie's Feather Duster|18144507|https://images.ygoprodeck.com/images/cards_small/18144507.jpg|0.312|1.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.281|1.333
Triple Tactics Thrust|35269904|https://images.ygoprodeck.com/images/cards_small/35269904.jpg|0.281|1.056
Droll & Lock Bird|94145021|https://images.ygoprodeck.com/images/cards_small/94145021.jpg|0.266|1.882
PSY-Framegear Delta|74203495|https://images.ygoprodeck.com/images/cards_small/74203495.jpg|0.25|1.375
PSY-Framegear Gamma|38814750|https://images.ygoprodeck.com/images/cards_small/38814750.jpg|0.25|1.0
PSY-Frame Driver|49036338|https://images.ygoprodeck.com/images/cards_small/49036338.jpg|0.25|1.0
Evenly Matched|15693423|https://images.ygoprodeck.com/images/cards_small/15693423.jpg|0.234|2.333
Fantastical Dragon Phantazmay|78661338|https://images.ygoprodeck.com/images/cards_small/78661338.jpg|0.219|1.714
Different Dimension Ground|31849106|https://images.ygoprodeck.com/images/cards_small/31849106.jpg|0.203|2.077
Bystial Druiswurm|6637331|https://images.ygoprodeck.com/images/cards_small/6637331.jpg|0.203|1.0
Odd-Eyes Pendulumgraph Dragon|66425726|https://images.ygoprodeck.com/images/cards_small/66425726.jpg|0.188|1.0
Droll & Lock Bird|94145022|https://images.ygoprodeck.com/images/cards_small/94145022.jpg|0.156|2.3
Solemn Judgment|41420027|https://images.ygoprodeck.com/images/cards_small/41420027.jpg|0.141|2.444
Red Reboot|23002292|https://images.ygoprodeck.com/images/cards_small/23002292.jpg|0.094|1.0
Mulcharmy Fuwalos|42141493|https://images.ygoprodeck.com/images/cards_small/42141493.jpg|0.078|2.8
Change of Heart|4031928|https://images.ygoprodeck.com/images/cards_small/4031928.jpg|0.078|1.6
There Can Be Only One|24207889|https://images.ygoprodeck.com/images/cards_small/24207889.jpg|0.078|1.2
Appointer of the Red Lotus|43262273|https://images.ygoprodeck.com/images/cards_small/43262273.jpg|0.078|1.2
Dark Ruler No More|54693926|https://images.ygoprodeck.com/images/cards_small/54693926.jpg|0.062|2.25
Super Polymerization|48130397|https://images.ygoprodeck.com/images/cards_small/48130397.jpg|0.062|2.0
Solemn Scolding|92512625|https://images.ygoprodeck.com/images/cards_small/92512625.jpg|0.062|1.0
Ultimate Slayer|2263869|https://images.ygoprodeck.com/images/cards_small/2263869.jpg|0.047|2.333
Mulcharmy Purulia|84192580|https://images.ygoprodeck.com/images/cards_small/84192580.jpg|0.047|2.333
D.D. Crow|24508238|https://images.ygoprodeck.com/images/cards_small/24508238.jpg|0.047|2.333
Artifact Lancea|34267821|https://images.ygoprodeck.com/images/cards_small/34267821.jpg|0.047|2.0
"Retaliating ""C"""|46502744|https://images.ygoprodeck.com/images/cards_small/46502744.jpg|0.047|2.0
Lightning Storm|14532163|https://images.ygoprodeck.com/images/cards_small/14532163.jpg|0.047|1.333
Ghost Ogre & Snow Rabbit|59438931|https://images.ygoprodeck.com/images/cards_small/59438931.jpg|0.047|1.333
|101206024|https://images.ygoprodeck.com/images/cards_small/101206024.jpg|0.031|2.0
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.031|2.0
Fantastical Dragon Phantazmay|78661339|https://images.ygoprodeck.com/images/cards_small/78661339.jpg|0.031|1.5
Blessing of the Voiceless Voice|39114494|https://images.ygoprodeck.com/images/cards_small/39114494.jpg|0.031|1.0
Dinowrestler Pankratops|82385847|https://images.ygoprodeck.com/images/cards_small/82385847.jpg|0.031|1.0
Solemn Strike|40605147|https://images.ygoprodeck.com/images/cards_small/40605147.jpg|0.016|3.0
Artifact Sanctum|12444060|https://images.ygoprodeck.com/images/cards_small/12444060.jpg|0.016|2.0
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|0.016|2.0
Ghost Reaper & Winter Cherries|62015408|https://images.ygoprodeck.com/images/cards_small/62015408.jpg|0.016|2.0
