name|code|imgSource|deckPerc|avgCount
Harpie's Feather Duster|18144506|https://images.ygoprodeck.com/images/cards_small/18144506.jpg|0.548|1.0
Dimensional Barrier|83326048|https://images.ygoprodeck.com/images/cards_small/83326048.jpg|0.484|2.133
Cosmic Cyclone|8267140|https://images.ygoprodeck.com/images/cards_small/8267140.jpg|0.452|2.857
Evenly Matched|15693423|https://images.ygoprodeck.com/images/cards_small/15693423.jpg|0.323|2.8
Droll & Lock Bird|94145021|https://images.ygoprodeck.com/images/cards_small/94145021.jpg|0.323|2.8
Lava Golem|102380|https://images.ygoprodeck.com/images/cards_small/102380.jpg|0.29|2.778
There Can Be Only One|24207889|https://images.ygoprodeck.com/images/cards_small/24207889.jpg|0.258|2.75
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|0.226|2.857
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.226|2.857
Bystial Druiswurm|6637331|https://images.ygoprodeck.com/images/cards_small/6637331.jpg|0.226|1.571
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|0.226|1.429
D.D. Crow|24508238|https://images.ygoprodeck.com/images/cards_small/24508238.jpg|0.194|3.0
Lightning Storm|14532163|https://images.ygoprodeck.com/images/cards_small/14532163.jpg|0.194|1.667
Summon Limit|23516703|https://images.ygoprodeck.com/images/cards_small/23516703.jpg|0.161|2.2
Spellbound|3259760|https://images.ygoprodeck.com/images/cards_small/3259760.jpg|0.129|2.75
Triple Tactics Thrust|35269904|https://images.ygoprodeck.com/images/cards_small/35269904.jpg|0.129|1.5
Jizukiru, the Star Destroying Kaiju|63941210|https://images.ygoprodeck.com/images/cards_small/63941210.jpg|0.129|1.5
Angelica's Angelic Ring|40678060|https://images.ygoprodeck.com/images/cards_small/40678060.jpg|0.129|1.0
Herald of the Abyss|94016752|https://images.ygoprodeck.com/images/cards_small/94016752.jpg|0.129|1.0
Interrupted Kaiju Slumber|99330325|https://images.ygoprodeck.com/images/cards_small/99330325.jpg|0.097|3.0
Book of Eclipse|35480699|https://images.ygoprodeck.com/images/cards_small/35480699.jpg|0.097|2.667
Thunder King, the Lightningstrike Kaiju|48770333|https://images.ygoprodeck.com/images/cards_small/48770333.jpg|0.097|1.333
Metalsilver Armor|33114323|https://images.ygoprodeck.com/images/cards_small/33114323.jpg|0.097|1.0
Solemn Judgment|41420027|https://images.ygoprodeck.com/images/cards_small/41420027.jpg|0.065|3.0
Grave of the Super Ancient Organism|83266092|https://images.ygoprodeck.com/images/cards_small/83266092.jpg|0.065|3.0
The Winged Dragon of Ra - Sphere Mode|10000080|https://images.ygoprodeck.com/images/cards_small/10000080.jpg|0.065|3.0
Super Polymerization|48130397|https://images.ygoprodeck.com/images/cards_small/48130397.jpg|0.065|3.0
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|0.065|2.5
Book of Moon|14087893|https://images.ygoprodeck.com/images/cards_small/14087893.jpg|0.065|2.5
Artifact Lancea|34267821|https://images.ygoprodeck.com/images/cards_small/34267821.jpg|0.065|2.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.065|2.0
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.065|2.0
Change of Heart|4031928|https://images.ygoprodeck.com/images/cards_small/4031928.jpg|0.065|1.0
Mind Control|37520316|https://images.ygoprodeck.com/images/cards_small/37520316.jpg|0.065|1.0
Ultimate Slayer|2263869|https://images.ygoprodeck.com/images/cards_small/2263869.jpg|0.065|1.0
Mikanko Rivalry|78199891|https://images.ygoprodeck.com/images/cards_small/78199891.jpg|0.065|1.0
Gadarla, the Mystery Dust Kaiju|36956512|https://images.ygoprodeck.com/images/cards_small/36956512.jpg|0.065|1.0
Double-Edged Sword|41927278|https://images.ygoprodeck.com/images/cards_small/41927278.jpg|0.065|1.0
Secret Village of the Spellcasters|68462976|https://images.ygoprodeck.com/images/cards_small/68462976.jpg|0.032|3.0
Diviner of the Herald|92919429|https://images.ygoprodeck.com/images/cards_small/92919429.jpg|0.032|3.0
Threatening Roar|36361633|https://images.ygoprodeck.com/images/cards_small/36361633.jpg|0.032|3.0
Effect Veiler|97268402|https://images.ygoprodeck.com/images/cards_small/97268402.jpg|0.032|3.0
Denko Sekka|13974207|https://images.ygoprodeck.com/images/cards_small/13974207.jpg|0.032|3.0
Dimension Shifter|91800273|https://images.ygoprodeck.com/images/cards_small/91800273.jpg|0.032|3.0
Fantastical Dragon Phantazmay|78661338|https://images.ygoprodeck.com/images/cards_small/78661338.jpg|0.032|3.0
Ghost Sister & Spooky Dogwood|60643553|https://images.ygoprodeck.com/images/cards_small/60643553.jpg|0.032|3.0
Hidden Armory|52105192|https://images.ygoprodeck.com/images/cards_small/52105192.jpg|0.032|3.0
Twin Twisters|43898403|https://images.ygoprodeck.com/images/cards_small/43898403.jpg|0.032|2.0
Royal Decree|51452091|https://images.ygoprodeck.com/images/cards_small/51452091.jpg|0.032|2.0
Anti-Spell Fragrance|58921041|https://images.ygoprodeck.com/images/cards_small/58921041.jpg|0.032|2.0
Necrovalley|47355498|https://images.ygoprodeck.com/images/cards_small/47355498.jpg|0.032|2.0
Xyz Encore|78610936|https://images.ygoprodeck.com/images/cards_small/78610936.jpg|0.032|2.0
Zombie World|4064256|https://images.ygoprodeck.com/images/cards_small/4064256.jpg|0.032|1.0
Agave Dragon|2411269|https://images.ygoprodeck.com/images/cards_small/2411269.jpg|0.032|1.0
Mikanko Kagura|16310544|https://images.ygoprodeck.com/images/cards_small/16310544.jpg|0.032|1.0
Triple Tactics Talent|25311006|https://images.ygoprodeck.com/images/cards_small/25311006.jpg|0.032|1.0
Full-Armored Xyz|39733924|https://images.ygoprodeck.com/images/cards_small/39733924.jpg|0.032|1.0
Sinful Spoils of Subversion - Snake-Eye|24081957|https://images.ygoprodeck.com/images/cards_small/24081957.jpg|0.032|1.0
Kurikara Divincarnate|35405755|https://images.ygoprodeck.com/images/cards_small/35405755.jpg|0.032|1.0
Soul Release|5758500|https://images.ygoprodeck.com/images/cards_small/5758500.jpg|0.032|1.0
Destructive Daruma Karma Cannon|30748475|https://images.ygoprodeck.com/images/cards_small/30748475.jpg|0.032|1.0
Mikanko Water Arabesque|43527730|https://images.ygoprodeck.com/images/cards_small/43527730.jpg|0.032|1.0
Gravekeeper's Commandant|17393207|https://images.ygoprodeck.com/images/cards_small/17393207.jpg|0.032|1.0
Dinowrestler Pankratops|82385847|https://images.ygoprodeck.com/images/cards_small/82385847.jpg|0.032|1.0
Necroworld Banshee|66570171|https://images.ygoprodeck.com/images/cards_small/66570171.jpg|0.032|1.0
Set Rotation|73468603|https://images.ygoprodeck.com/images/cards_small/73468603.jpg|0.032|1.0
Magicalized Duston Mop|24845628|https://images.ygoprodeck.com/images/cards_small/24845628.jpg|0.032|1.0
Called by the Grave|24224830|https://images.ygoprodeck.com/images/cards_small/24224830.jpg|0.032|1.0
Dogoran, the Mad Flame Kaiju|93332803|https://images.ygoprodeck.com/images/cards_small/93332803.jpg|0.032|1.0
Terraforming|73628505|https://images.ygoprodeck.com/images/cards_small/73628505.jpg|0.032|1.0
Mikanko Promise|42705243|https://images.ygoprodeck.com/images/cards_small/42705243.jpg|0.032|1.0
Mikanko Spiritwalk|53174748|https://images.ygoprodeck.com/images/cards_small/53174748.jpg|0.032|1.0
