name|code|imgSource|deckPerc|avgCount
Infinite Impermanence|10045474|https://images.ygoprodeck.com/images/cards_small/10045474.jpg|1.0|3.0
|42141493|https://images.ygoprodeck.com/images/cards_small/42141493.jpg|1.0|3.0
Sangen Kaimen|66730191|https://images.ygoprodeck.com/images/cards_small/66730191.jpg|1.0|3.0
Tenpai Dragon Paidra|39931513|https://images.ygoprodeck.com/images/cards_small/39931513.jpg|1.0|3.0
"Maxx ""C"""|23434538|https://images.ygoprodeck.com/images/cards_small/23434538.jpg|1.0|2.875
Ash Blossom & Joyous Spring|14558127|https://images.ygoprodeck.com/images/cards_small/14558127.jpg|1.0|2.875
Tenpai Dragon Chundra|91810826|https://images.ygoprodeck.com/images/cards_small/91810826.jpg|1.0|2.625
Tenpai Dragon Genroku|23657016|https://images.ygoprodeck.com/images/cards_small/23657016.jpg|1.0|2.125
Tenpai Dragon Fadra|65326118|https://images.ygoprodeck.com/images/cards_small/65326118.jpg|1.0|1.375
Sangen Summoning|30336082|https://images.ygoprodeck.com/images/cards_small/30336082.jpg|1.0|1.0
Terraforming|73628505|https://images.ygoprodeck.com/images/cards_small/73628505.jpg|1.0|1.0
Dominus Impulse|40366667|https://images.ygoprodeck.com/images/cards_small/40366667.jpg|0.875|2.857
Pot of Prosperity|84211599|https://images.ygoprodeck.com/images/cards_small/84211599.jpg|0.875|1.0
Bystial Magnamhut|33854624|https://images.ygoprodeck.com/images/cards_small/33854624.jpg|0.875|1.0
Effect Veiler|97268402|https://images.ygoprodeck.com/images/cards_small/97268402.jpg|0.75|2.5
Harpie's Feather Duster|18144506|https://images.ygoprodeck.com/images/cards_small/18144506.jpg|0.75|1.0
Mulcharmy Purulia|84192580|https://images.ygoprodeck.com/images/cards_small/84192580.jpg|0.625|2.4
Dimension Shifter|91800273|https://images.ygoprodeck.com/images/cards_small/91800273.jpg|0.625|2.0
Ultimate Slayer|2263869|https://images.ygoprodeck.com/images/cards_small/2263869.jpg|0.375|2.667
Forbidden Droplet|24299458|https://images.ygoprodeck.com/images/cards_small/24299458.jpg|0.375|2.667
Nibiru, the Primal Being|27204311|https://images.ygoprodeck.com/images/cards_small/27204311.jpg|0.375|2.667
Lightning Storm|14532163|https://images.ygoprodeck.com/images/cards_small/14532163.jpg|0.375|2.0
Dora Dora|11590299|https://images.ygoprodeck.com/images/cards_small/11590299.jpg|0.375|1.0
Red Reboot|23002292|https://images.ygoprodeck.com/images/cards_small/23002292.jpg|0.25|1.0
Ghost Ogre & Snow Rabbit|59438930|https://images.ygoprodeck.com/images/cards_small/59438930.jpg|0.25|1.0
Heavy Storm|19613556|https://images.ygoprodeck.com/images/cards_small/19613556.jpg|0.25|1.0
Ghost Belle & Haunted Mansion|73642296|https://images.ygoprodeck.com/images/cards_small/73642296.jpg|0.125|1.0
